"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
78,41,49,70,60,25
80,63,57,86,75,17
74,59,57,76,46,15
81,61,56,86,61,23
79,40,41,78,66,20
78,39,34,83,76,19
78,51,51,78,67,17
105,44,53,96,70,25
75,54,52,77,63,20
82,44,50,76,72,24
68,53,37,84,77,23
84,48,48,84,63,20
89,68,60,97,76,16
92,57,60,89,67,21
79,60,53,86,70,19
61,52,46,67,62,20
71,68,57,82,73,22
88,46,60,74,69,17
98,47,50,95,67,24
90,51,51,90,69,18
92,52,52,92,74,17
71,48,47,72,75,23
78,51,53,76,72,14
80,51,50,81,65,19
69,50,50,69,71,23
76,57,40,93,85,23
109,55,75,89,57,21
74,60,59,75,65,15
55,49,41,63,71,20
90,59,53,96,78,17
53,43,33,63,72,21
86,43,44,85,68,12
96,54,66,84,65,26
73,54,44,83,73,26
73,48,55,66,61,26
56,59,45,70,63,19
85,36,44,77,71,25
71,57,46,82,64,16
75,55,53,77,60,16
91,53,49,95,78,22
77,47,51,73,57,26
98,48,54,92,64,16
73,41,36,78,75,14
84,52,56,80,63,22
81,42,54,69,66,18
81,43,43,81,67,14
90,55,52,93,64,27
67,60,39,88,80,21
80,49,47,82,72,26
83,51,48,86,72,24
70,56,46,80,72,21
73,39,46,66,68,21
77,43,48,72,62,25
70,59,48,81,70,25
79,46,54,71,69,19
71,65,51,85,79,22
83,46,42,87,78,22
68,57,38,87,77,23
82,41,42,81,72,20
83,44,34,93,71,16
81,37,42,76,71,19
81,45,49,77,63,18
81,32,40,73,71,17
86,41,61,66,55,28
82,53,30,105,77,18
79,38,37,80,80,12
89,54,52,91,70,19
81,57,54,84,69,23
73,57,48,82,69,14
85,52,46,91,78,12
74,55,58,71,53,17
83,53,52,84,74,20
66,48,55,59,61,29
96,41,55,82,59,19
93,49,53,89,65,27
76,41,36,81,76,21
65,54,55,64,63,17
79,43,37,85,75,25
79,62,68,73,64,24
89,52,42,99,77,20
89,49,48,90,76,19
72,59,58,73,77,21
86,47,49,84,79,26
94,51,50,95,59,20
94,53,49,98,76,16
76,45,50,71,68,20
86,48,52,82,75,20
84,45,58,71,52,23
101,55,53,103,74,25
71,60,56,75,64,24
69,62,43,88,72,26
76,50,32,94,90,18
83,57,59,81,61,19
87,51,50,88,71,27
103,53,54,102,70,20
78,47,61,64,51,19
76,48,49,75,65,14
62,48,50,60,68,23
75,40,44,71,72,14
84,49,55,78,77,28
83,53,42,94,76,14
91,54,59,86,67,23
74,41,42,73,78,21
77,53,42,88,92,16
84,46,51,79,60,21
67,62,54,75,71,19
80,51,43,88,77,23
88,47,50,85,77,20
76,63,48,91,82,21
71,60,50,81,78,25
85,57,56,86,59,20
94,51,51,94,74,23
84,52,41,95,74,16
79,50,75,54,54,21
93,38,55,76,68,14
69,51,45,75,71,13
73,55,46,82,73,21
83,59,51,91,79,14
72,55,54,73,65,24
74,41,49,66,67,26
80,54,45,89,76,13
75,57,47,85,77,20
67,53,43,77,79,17
83,52,52,83,63,19
76,57,45,88,69,14
89,53,48,94,78,24
73,59,55,77,70,19
79,57,53,83,71,13
72,60,55,77,69,27
70,41,40,71,81,14
72,59,48,83,73,16
91,46,38,99,82,17
78,54,61,71,62,22
71,56,50,77,80,24
88,47,49,86,81,24
78,45,45,78,65,16
70,57,50,77,72,10
83,50,50,83,66,21
70,45,48,67,61,25
81,49,47,83,68,14
87,56,53,90,59,20
87,52,49,90,67,23
83,44,47,80,78,20
90,57,57,90,76,18
72,47,54,65,58,15
96,50,55,91,66,30
75,73,43,105,82,22
68,57,53,72,59,16
72,56,53,75,67,22
70,49,59,60,59,26
84,45,46,83,68,17
69,47,53,63,56,14
90,50,56,84,65,20
94,64,63,95,65,14
90,50,58,82,63,22
78,44,44,78,78,16
83,56,60,79,66,25
78,59,48,89,75,18
76,44,43,77,77,14
81,45,54,72,55,15
83,53,49,87,72,15
94,49,59,84,54,20
65,50,41,74,75,26
80,41,56,65,57,14
96,58,59,95,68,27
67,50,48,69,65,18
84,44,46,82,72,23
87,42,42,87,72,18
67,55,53,69,68,23
90,45,41,94,75,21
77,52,43,86,70,14
84,57,59,82,64,18
80,38,36,82,81,21
62,61,56,67,52,26
71,43,40,74,69,17
80,44,57,67,67,19
86,63,67,82,56,18
87,53,47,93,79,18
71,45,42,74,74,19
76,43,39,80,77,19
88,47,48,87,70,21
66,55,52,69,60,22
60,55,48,67,67,22
87,39,49,77,62,17
76,48,33,91,101,22
95,47,64,78,69,25
80,46,33,93,85,20
74,53,54,73,64,23
76,50,46,80,74,17
84,44,51,77,64,21
94,53,45,102,73,25
88,54,57,85,52,13
71,62,55,78,67,22
73,51,55,69,53,14
79,57,57,79,65,26
87,35,53,69,59,17
98,55,38,115,76,23
73,46,55,64,69,26
71,51,53,69,71,21
74,43,45,72,67,19
75,46,40,81,73,12
79,49,44,84,73,27
70,46,55,61,62,18
76,53,58,71,51,25
72,55,53,74,65,12
76,55,58,73,62,16
66,47,59,54,42,28
76,45,44,77,79,16
77,39,45,71,63,16
85,58,58,85,66,23
65,48,47,66,60,18
78,44,45,77,67,21
85,53,55,83,65,18
90,38,40,88,84,15
83,45,44,84,71,18
74,59,59,74,57,18
77,47,47,77,67,19
88,55,58,85,60,18
85,55,55,85,78,27
86,42,54,74,72,19
83,41,41,83,76,16
69,50,35,84,84,18
80,38,34,84,90,22
70,58,63,65,55,23
95,50,67,78,62,18
69,56,45,80,78,26
77,61,54,84,61,28
75,57,41,91,82,15
91,46,39,98,81,16
72,52,39,85,85,12
72,45,32,85,93,20
68,53,51,70,75,31
85,54,46,93,66,13
94,63,62,95,65,21
76,41,39,78,79,16
72,48,41,79,69,21
81,63,60,84,58,20
95,44,53,86,59,16
77,52,46,83,73,17
82,53,55,80,64,17
79,45,61,63,56,24
82,60,44,98,80,23
86,44,54,76,66,27
61,39,39,61,81,22
89,49,43,95,79,19
73,64,57,80,61,16
76,40,41,75,72,17
84,52,54,82,68,24
100,46,37,109,88,24
78,46,52,72,64,18
97,51,52,96,76,20
67,42,44,65,55,20
78,62,47,93,94,20
77,57,62,72,68,18
73,59,61,71,59,24
77,38,45,70,68,22
82,50,52,80,70,24
69,59,58,70,69,26
99,52,58,93,70,26
75,57,50,82,67,21
91,50,44,97,77,18
79,41,58,62,53,17
72,39,46,65,63,10
91,58,58,91,62,22
88,48,49,87,57,28
76,59,45,90,74,13
74,43,37,80,73,22
77,53,40,90,71,14
90,43,50,83,65,20
97,61,48,110,77,21
82,58,58,82,62,10
92,55,51,96,73,17
71,45,49,67,67,12
68,60,46,82,73,21
73,48,53,68,61,15
84,50,41,93,76,17
76,52,52,76,60,17
62,44,47,59,72,18
83,43,52,74,62,20
91,42,50,83,77,23
96,50,51,95,73,18
77,70,52,95,73,24
92,56,45,103,78,17
86,62,46,102,89,23
79,56,59,76,70,25
75,42,40,77,71,14
84,50,53,81,68,23
71,65,56,80,69,28
93,49,46,96,76,21
78,42,37,83,71,17
82,40,46,76,65,22
81,50,51,80,74,23
83,45,46,82,82,19
72,45,43,74,75,29
86,51,65,72,58,20
91,44,51,84,77,17
82,53,50,85,75,12
88,41,46,83,73,8
82,45,36,91,79,18
92,60,54,98,86,23
95,49,54,90,81,19
80,50,48,82,66,20
68,63,44,87,70,16
76,56,43,89,70,16
74,55,47,82,71,16
84,50,42,92,75,26
85,46,53,78,67,19
86,51,56,81,76,26
68,43,47,64,68,16
87,48,41,94,71,20
82,47,50,79,75,21
68,48,42,74,66,25
87,43,44,86,75,17
75,49,45,79,73,18
73,58,50,81,75,18
92,53,61,84,66,18
68,53,46,75,65,18
76,54,56,74,71,28
59,49,36,72,77,14
98,45,50,93,74,24
73,50,47,76,61,27
77,51,43,85,88,18
74,49,39,84,77,20
74,56,53,77,75,19
78,54,57,75,65,22
65,47,33,79,70,16
89,55,50,94,75,21
87,52,54,85,72,22
76,39,30,85,79,14
79,55,57,77,54,20
88,38,45,81,68,14
88,49,49,88,63,19
78,37,58,57,58,22
83,54,51,86,74,15
98,52,57,93,60,20
69,52,37,84,81,25
85,55,49,91,70,19
103,45,52,96,66,22
78,45,51,72,62,16
74,59,54,79,74,18
72,57,53,76,65,19
77,47,30,94,79,17
79,45,49,75,77,10
74,43,31,86,81,22
74,55,44,85,81,15
81,57,58,80,62,29
71,38,40,69,65,15
83,56,58,81,66,24
76,57,56,77,56,16
92,53,55,90,70,20
78,46,45,79,69,20
70,63,56,77,61,20
66,46,37,75,85,16
85,44,47,82,70,12
83,55,60,78,54,15
70,51,44,77,65,16
56,60,38,78,73,19
77,56,46,87,73,14
75,47,34,88,77,19
75,47,37,85,79,19
77,52,51,78,76,30
85,53,54,84,64,15
83,45,25,103,87,18
72,44,46,70,64,19
88,55,48,95,71,14
63,41,38,66,86,15
72,45,51,66,70,18
73,44,42,75,75,18
82,52,61,73,46,20
71,42,39,74,75,20
72,50,45,77,69,17
69,46,34,81,82,24
78,35,37,76,76,9
87,53,40,100,83,15
85,45,52,78,66,24
81,46,34,93,80,8
62,48,42,68,66,25
90,39,52,77,68,16
92,55,51,96,67,11
72,56,50,78,67,15
87,46,44,89,74,21
81,55,63,73,60,22
92,60,67,85,68,19
81,47,57,71,64,27
82,49,43,88,71,22
87,63,53,97,75,22
84,61,58,87,65,16
79,47,48,78,66,23
71,56,55,72,63,29
81,47,65,63,54,23
65,55,47,73,65,18
78,55,46,87,83,13
83,51,51,83,81,21
70,59,53,76,68,17
73,47,47,73,57,14
87,48,39,96,83,18
77,50,47,80,67,17
73,63,42,94,77,24
83,47,62,68,49,14
83,51,56,78,62,20
78,41,48,71,60,13
75,55,48,82,64,19
87,48,67,68,60,19
83,46,48,81,71,20
85,42,49,78,73,29
82,46,51,77,69,20
76,61,54,83,64,14
93,55,67,81,72,19
91,51,63,79,69,16
93,50,43,100,83,23
72,60,58,74,62,23
70,41,46,65,68,22
95,47,42,100,82,14
90,46,46,90,75,27
90,53,49,94,79,20
78,53,54,77,67,20
72,49,44,77,72,28
91,48,62,77,60,15
74,62,46,90,74,24
85,55,69,71,54,27
75,39,43,71,66,24
71,57,40,88,82,14
86,43,53,76,59,25
102,58,52,108,78,21
83,42,49,76,68,15
64,40,47,57,60,18
92,46,43,95,74,24
81,41,43,79,62,15
58,61,46,73,74,20
66,48,50,64,51,19
101,43,49,95,73,15
88,59,62,85,71,19
80,64,53,91,60,15
83,51,53,81,72,22
69,47,42,74,68,17
73,46,34,85,97,22
69,52,55,66,62,24
78,54,54,78,70,22
71,52,52,71,75,19
85,57,41,101,73,22
85,39,56,68,67,29
72,46,42,76,68,11
78,57,53,82,63,25
72,47,43,76,74,25
64,47,43,68,81,17
109,52,55,106,66,17
64,49,46,67,61,20
78,53,47,84,79,15
80,52,41,91,78,29
78,43,43,78,64,20
79,59,44,94,72,15
104,46,47,103,72,25
80,48,38,90,72,18
71,49,27,93,84,17
86,54,41,99,78,11
81,57,44,94,77,25
90,52,55,87,67,16
69,45,24,90,91,13
74,55,44,85,73,21
70,46,27,89,84,17
84,45,54,75,63,19
78,55,62,71,63,28
83,43,42,84,68,22
76,48,51,73,68,15
77,54,43,88,74,14
64,60,54,70,51,20
73,67,44,96,96,11
77,49,52,74,71,22
71,45,51,65,58,25
82,46,47,81,72,11
79,53,51,81,65,16
70,43,43,70,66,17
79,49,53,75,64,19
83,41,37,87,78,20
77,44,50,71,62,18
78,36,46,68,64,16
93,52,55,90,71,14
83,62,60,85,66,20
88,59,58,89,68,22
79,42,45,76,74,16
83,41,44,80,67,24
78,47,55,70,68,26
73,60,52,81,64,23
83,51,48,86,73,26
80,42,47,75,62,16
89,54,63,80,61,31
68,57,56,69,53,18
61,67,56,72,56,13
66,47,36,77,80,25
80,49,50,79,71,13
85,53,52,86,74,13
85,60,55,90,65,22
81,45,51,75,70,22
83,48,37,94,82,15
87,52,56,83,74,19
66,54,36,84,77,16
84,47,42,89,77,14
87,49,44,92,88,16
82,46,44,84,81,20
80,41,51,70,67,13
88,43,37,94,86,14
88,56,53,91,78,17
72,59,55,76,57,11
97,39,55,81,62,15
86,52,42,96,73,26
69,58,59,68,66,17
73,49,42,80,75,19
85,45,44,86,81,23
77,50,45,82,70,17
77,53,50,80,68,23
60,44,27,77,79,16
66,49,40,75,75,22
90,64,52,102,74,17
59,52,41,70,78,22
89,55,48,96,79,16
89,48,57,80,74,27
68,56,56,68,59,20
82,49,31,100,97,20
98,49,54,93,67,25
73,47,55,65,69,22
81,51,55,77,66,29
81,46,65,62,47,17
88,41,54,75,61,22
65,43,43,65,60,21
97,40,50,87,63,20
81,40,36,85,67,19
76,41,42,75,73,16
80,40,45,75,65,15
59,48,40,67,66,25
79,60,36,103,80,11
90,72,59,103,73,12
81,54,60,75,60,14
84,43,58,69,63,17
78,44,48,74,66,24
79,45,48,76,64,19
74,45,46,73,76,20
63,64,55,72,58,27
87,44,52,79,70,10
81,47,46,82,66,13
68,51,50,69,64,24
95,44,41,98,78,23
79,40,50,69,69,22
85,48,42,91,73,22
73,45,40,78,85,19
77,38,39,76,74,14
87,57,68,76,60,14
88,60,41,107,90,13
93,34,48,79,62,11
93,48,50,91,75,13
73,49,31,91,85,25
62,48,32,78,76,21
97,42,62,77,69,24
70,59,54,75,67,16
73,49,48,74,77,21
94,43,44,93,73,15
68,50,39,79,70,19
79,37,38,78,77,20
68,45,29,84,77,16
81,64,55,90,57,31
84,53,61,76,63,19
86,44,45,85,53,20
77,41,20,98,94,16
86,46,54,78,67,14
90,46,42,94,84,13
72,47,43,76,76,19
68,41,37,72,70,14
72,48,38,82,78,17
69,49,40,78,84,18
78,51,53,76,71,21
74,47,47,74,68,26
73,39,31,81,76,14
92,50,49,93,68,17
67,46,53,60,67,22
85,37,45,77,72,22
83,46,49,80,70,12
86,44,57,73,64,18
90,62,58,94,66,23
74,47,30,91,87,14
71,50,32,89,81,26
85,50,57,78,74,22
85,55,45,95,72,15
88,52,61,79,56,18
77,56,55,78,56,16
86,44,36,94,80,18
73,41,54,60,64,24
72,50,40,82,79,27
74,32,31,75,77,21
87,46,42,91,72,18
84,53,59,78,57,17
85,56,65,76,55,17
75,62,47,90,73,21
79,51,54,76,73,21
59,44,40,63,66,20
84,43,46,81,71,28
88,39,38,89,75,18
79,54,48,85,65,27
72,47,39,80,71,20
72,48,57,63,54,19
84,42,38,88,75,20
84,50,47,87,85,22
75,54,39,90,75,17
89,40,49,80,70,13
72,56,52,76,60,24
73,49,34,88,84,25
69,30,45,54,65,22
81,54,48,87,67,17
83,60,56,87,77,21
78,51,47,82,69,23
88,40,54,74,57,21
84,47,48,83,67,17
91,51,56,86,71,21
81,34,47,68,61,21
81,58,60,79,61,19
80,43,49,74,62,21
79,52,49,82,78,16
82,49,50,81,73,23
91,58,66,83,55,18
69,44,39,74,78,19
70,60,50,80,73,17
66,43,47,62,72,17
94,57,52,99,73,21
79,45,44,80,64,22
73,59,44,88,80,22
68,52,50,70,69,18
67,48,48,67,67,19
64,59,45,78,80,28
82,51,52,81,71,16
94,48,56,86,74,23
83,47,53,77,67,21
71,51,50,72,57,21
86,52,56,82,65,25
85,51,51,85,71,14
83,42,55,70,64,21
78,55,40,93,75,21
84,48,50,82,82,15
74,48,51,71,55,19
71,50,38,83,83,18
78,47,49,76,69,13
68,41,42,67,62,20
87,49,52,84,70,21
73,49,51,71,73,20
70,44,30,84,95,22
76,59,58,77,64,16
88,49,56,81,69,30
85,56,59,82,55,21
77,49,44,82,77,22
80,44,48,76,78,20
95,62,68,89,68,19
92,47,42,97,77,26
94,38,37,95,98,19
92,57,56,93,69,19
90,44,43,91,66,23
85,37,59,63,52,38
90,43,50,83,65,25
98,55,50,103,72,14
68,54,40,82,70,20
88,54,64,78,60,22
76,45,47,74,73,14
84,66,62,88,53,24
86,55,48,93,72,22
76,56,36,96,89,15
87,52,58,81,64,17
78,52,49,81,67,23
79,61,66,74,58,23
71,47,44,74,90,20
70,50,35,85,80,18
65,49,40,74,65,15
84,55,56,83,62,21
79,47,58,68,55,26
91,53,71,73,58,17
81,58,48,91,76,28
84,55,59,80,71,35
77,48,45,80,76,28
66,53,45,74,67,24
64,36,30,70,85,20
81,55,38,98,87,21
85,50,45,90,72,19
76,48,48,76,81,24
73,47,48,72,71,20
70,55,51,74,72,18
80,52,56,76,64,12
100,59,53,106,76,26
81,54,42,93,84,21
74,45,37,82,82,16
80,50,49,81,74,21
98,45,57,86,67,23
77,49,52,74,62,16
92,48,52,88,66,13
68,49,53,64,59,20
71,44,42,73,72,15
76,57,47,86,88,22
101,45,51,95,75,27
66,41,41,66,67,33
80,50,62,68,59,14
79,53,54,78,60,11
82,60,60,82,62,27
70,40,32,78,78,17
83,43,35,91,73,23
76,50,47,79,70,15
85,56,46,95,82,24
93,43,56,80,72,25
73,48,45,76,67,24
80,50,61,69,63,28
72,65,58,79,62,14
71,53,46,78,68,13
74,40,33,81,82,24
70,47,52,65,61,26
78,48,41,85,74,27
90,47,54,83,71,21
88,52,56,84,66,12
75,42,30,87,88,24
68,48,49,67,73,9
74,57,55,76,67,16
81,49,50,80,79,16
99,51,56,94,63,22
62,47,48,61,62,22
71,44,50,65,68,24
74,46,39,81,75,35
68,51,41,78,87,17
76,60,48,88,76,21
69,48,47,70,64,23
83,49,38,94,76,14
72,43,51,64,53,16
75,56,49,82,68,14
74,47,26,95,92,17
77,53,44,86,80,23
86,46,62,70,53,23
77,42,39,80,76,26
73,62,55,80,70,18
90,35,44,81,79,18
71,49,45,75,74,18
71,64,59,76,60,17
81,45,42,84,70,18
70,44,31,83,80,11
78,55,61,72,61,27
81,53,53,81,63,21
73,50,55,68,69,21
85,49,44,90,67,21
77,41,42,76,67,22
77,42,56,63,58,14
84,53,55,82,68,23
79,57,34,102,82,20
66,46,40,72,72,17
81,40,44,77,66,28
89,46,48,87,64,27
84,56,50,90,83,20
74,57,46,85,77,20
80,52,49,83,67,17
74,41,38,77,78,16
83,49,50,82,68,18
84,53,45,92,75,31
93,46,53,86,72,23
95,57,65,87,65,13
76,50,54,72,64,18
87,44,44,87,73,17
90,46,50,86,81,24
80,63,56,87,64,22
71,46,37,80,74,19
72,40,32,80,77,18
69,54,27,96,92,16
80,46,48,78,75,11
64,53,47,70,68,21
80,58,42,96,82,25
75,52,58,69,60,15
81,44,55,70,59,20
84,53,50,87,60,18
72,46,48,70,64,18
84,35,41,78,75,18
86,54,57,83,62,16
81,52,59,74,63,22
82,55,50,87,70,16
66,57,46,77,75,21
77,47,52,72,64,16
71,56,46,81,74,17
71,52,46,77,80,26
80,56,57,79,66,22
80,41,50,71,67,16
77,42,40,79,73,12
81,47,55,73,66,18
75,54,56,73,65,21
73,54,56,71,64,24
84,43,48,79,77,18
88,58,51,95,66,17
87,48,53,82,75,30
75,45,44,76,84,18
93,40,60,73,56,16
76,60,56,80,55,17
81,37,45,73,77,14
86,70,64,92,75,16
85,51,53,83,70,28
89,51,57,83,60,20
84,39,40,83,69,24
81,61,46,96,77,13
76,56,42,90,73,21
86,39,45,80,63,14
84,54,55,83,70,24
71,47,33,85,83,13
89,48,45,92,78,19
70,54,41,83,87,25
89,54,63,80,61,9
88,44,40,92,75,12
88,52,53,87,75,13
79,48,43,84,78,27
85,47,60,72,60,16
87,60,59,88,66,24
59,47,33,73,72,17
67,55,39,83,75,15
94,54,54,94,74,24
86,46,53,79,71,16
88,48,52,84,65,26
85,52,50,87,80,22
89,55,63,81,60,18
84,55,59,80,69,21
80,47,44,83,73,23
70,43,38,75,84,19
79,39,40,78,79,11
86,44,44,86,68,23
73,49,49,73,65,24
88,42,43,87,73,18
88,51,61,78,51,13
81,51,55,77,59,15
89,61,47,103,79,22
74,57,52,79,69,19
65,60,55,70,66,20
67,42,38,71,77,16
61,48,37,72,76,14
82,59,51,90,75,16
68,38,41,65,56,17
70,43,43,70,68,17
72,46,42,76,70,20
79,61,56,84,73,23
77,59,44,92,89,24
90,57,47,100,76,16
88,44,46,86,82,22
84,40,35,89,67,33
79,53,59,73,55,28
85,53,45,93,85,12
83,40,39,84,85,30
98,52,63,87,62,20
79,48,54,73,58,25
85,52,62,75,60,15
99,50,70,79,51,19
85,49,52,82,77,19
64,46,44,66,78,27
85,44,46,83,73,14
64,55,49,70,70,22
83,47,66,64,54,13
82,42,45,79,73,23
90,46,49,87,69,21
78,40,41,77,71,20
97,54,76,75,64,18
82,42,49,75,63,26
73,44,42,75,71,21
87,46,37,96,80,27
79,42,34,87,84,10
85,58,59,84,70,27
80,59,57,82,67,25
92,46,40,98,74,19
68,56,39,85,76,26
71,47,41,77,75,20
76,34,46,64,70,16
81,45,56,70,70,21
76,53,43,86,75,17
80,55,53,82,70,21
87,66,62,91,70,14
67,43,32,78,82,18
72,49,39,82,70,17
82,50,51,81,65,20
84,69,60,93,68,21
78,56,58,76,64,20
82,42,30,94,94,14
75,43,38,80,70,21
64,35,41,58,60,14
74,54,50,78,67,22
72,38,37,73,70,29
68,43,52,59,50,23
92,42,61,73,54,16
92,40,39,93,68,19
87,46,47,86,78,17
89,47,50,86,69,12
109,49,44,114,78,24
85,50,63,72,54,26
87,42,31,98,78,30
95,48,47,96,81,19
61,58,49,70,65,21
64,48,48,64,75,18
87,53,48,92,69,17
86,55,61,80,66,23
93,51,50,94,70,20
88,57,51,94,72,20
88,50,50,88,68,24
77,39,53,63,63,16
89,55,72,72,45,17
91,66,58,99,72,25
78,66,57,87,65,22
82,56,58,80,64,14
73,59,55,77,71,20
82,52,47,87,59,19
58,64,46,76,69,18
77,58,54,81,65,21
83,58,55,86,74,20
82,41,42,81,79,13
71,48,36,83,92,21
75,54,45,84,82,18
71,57,43,85,73,19
77,49,51,75,70,20
80,53,44,89,79,24
55,55,41,69,78,24
73,42,43,72,67,23
112,51,70,93,70,19
99,48,50,97,69,26
81,54,44,91,81,16
81,44,50,75,58,17
