"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
79,40,39,80,80,18
77,45,42,80,78,22
63,51,46,68,76,23
78,69,62,85,66,21
69,53,53,69,73,21
78,63,53,88,83,17
77,52,57,72,71,20
94,54,57,91,74,17
96,48,55,89,74,16
93,38,46,85,75,20
64,48,47,65,61,18
76,47,46,77,77,25
84,36,52,68,61,19
78,44,54,68,74,23
91,49,62,78,67,17
63,58,36,85,77,16
92,57,73,76,64,20
61,55,41,75,74,15
82,56,61,77,67,21
84,36,48,72,58,18
72,46,50,68,65,17
83,57,56,84,75,27
87,46,57,76,68,14
87,44,65,66,55,19
81,45,62,64,57,13
72,40,50,62,71,18
89,62,68,83,63,17
67,54,51,70,80,21
78,41,51,68,60,25
80,63,54,89,75,17
74,59,68,65,46,15
81,61,68,74,61,23
79,40,50,69,66,20
78,39,49,68,76,19
78,51,50,79,67,17
105,44,60,89,70,25
75,54,54,75,63,20
82,44,49,77,72,24
68,53,51,70,77,23
84,48,60,72,63,20
89,68,55,102,76,16
92,57,70,79,67,21
79,60,53,86,70,19
61,52,46,67,62,20
71,68,56,83,73,22
88,46,56,78,69,17
98,47,70,75,67,24
90,51,63,78,69,18
92,52,53,91,74,17
71,48,55,64,75,23
78,51,41,88,72,14
80,51,57,74,65,19
69,50,51,68,71,23
76,57,40,93,85,23
109,55,78,86,57,21
74,60,59,75,65,15
55,49,39,65,71,20
90,59,62,87,78,17
53,43,39,57,72,21
86,43,48,81,68,12
96,54,71,79,65,26
73,54,56,71,73,26
73,48,56,65,61,26
56,59,50,65,63,19
85,36,54,67,71,25
71,57,57,71,64,16
75,55,60,70,60,16
91,53,57,87,78,22
77,47,63,61,57,26
98,48,62,84,64,16
73,41,42,72,75,14
84,52,67,69,63,22
81,42,59,64,66,18
81,43,52,72,67,14
90,55,73,72,64,27
67,60,40,87,80,21
80,49,53,76,72,26
83,51,58,76,72,24
70,56,53,73,72,21
73,39,48,64,68,21
77,43,54,66,62,25
70,59,56,73,70,25
79,46,46,79,69,19
71,65,61,75,79,22
83,46,51,78,78,22
68,57,54,71,77,23
82,41,56,67,72,20
83,44,43,84,71,16
81,37,50,68,71,19
81,45,55,71,63,18
81,32,50,63,71,17
86,41,66,61,55,28
82,53,49,86,77,18
79,38,40,77,80,12
89,54,59,84,70,19
81,57,68,70,69,23
73,57,49,81,69,14
85,52,50,87,78,12
74,55,60,69,53,17
83,53,56,80,74,20
66,48,53,61,61,29
96,41,67,70,59,19
93,49,65,77,65,27
76,41,55,62,76,21
65,54,43,76,63,17
79,43,43,79,75,25
79,62,62,79,64,24
89,52,52,89,77,20
89,49,56,82,76,19
72,59,52,79,77,21
86,47,50,83,79,26
94,51,59,86,59,20
94,53,64,83,76,16
76,45,52,69,68,20
86,48,45,89,75,20
84,45,56,73,52,23
101,55,63,93,74,25
71,60,60,71,64,24
69,62,52,79,72,26
76,50,44,82,90,18
83,57,63,77,61,19
87,51,61,77,71,27
103,53,64,92,70,20
78,47,55,70,51,19
76,48,59,65,65,14
62,48,44,66,68,23
75,40,46,69,72,14
84,49,56,77,77,28
83,53,54,82,76,14
91,54,72,73,67,23
74,41,48,67,78,21
77,53,40,90,92,16
84,46,60,70,60,21
67,62,52,77,71,19
80,51,56,75,77,23
88,47,48,87,77,20
76,63,50,89,82,21
71,60,54,77,78,25
85,57,62,80,59,20
94,51,59,86,74,23
84,52,61,75,74,16
79,50,57,72,54,21
93,38,59,72,68,14
69,51,49,71,71,13
73,55,50,78,73,21
83,59,49,93,79,14
72,55,65,62,65,24
74,41,54,61,67,26
80,54,53,81,76,13
75,57,49,83,77,20
67,53,44,76,79,17
83,52,60,75,63,19
76,57,47,86,69,14
89,53,56,86,78,24
73,59,56,76,70,19
79,57,46,90,71,13
72,60,59,73,69,27
70,41,40,71,81,14
72,59,57,74,73,16
91,46,52,85,82,17
78,54,62,70,62,22
71,56,47,80,80,24
88,47,52,83,81,24
78,45,52,71,65,16
70,57,45,82,72,10
83,50,54,79,66,21
70,45,54,61,61,25
81,49,45,85,68,14
87,56,69,74,59,20
87,52,56,83,67,23
83,44,45,82,78,20
90,57,65,82,76,18
72,47,49,70,58,15
96,50,62,84,66,30
75,73,51,97,82,22
68,57,53,72,59,16
72,56,58,70,67,22
70,49,59,60,59,26
84,45,58,71,68,17
69,47,56,60,56,14
90,50,66,74,65,20
94,64,56,102,65,14
90,50,59,81,63,22
78,44,44,78,78,16
83,56,61,78,66,25
78,59,59,78,75,18
76,44,40,80,77,14
81,45,64,62,55,15
83,53,51,85,72,15
94,49,63,80,54,20
65,50,38,77,75,26
80,41,60,61,57,14
96,58,75,79,68,27
67,50,49,68,65,18
84,44,52,76,72,23
87,42,54,75,72,18
67,55,45,77,68,23
90,45,47,88,75,21
77,52,55,74,70,14
84,57,64,77,64,18
80,38,39,79,81,21
62,61,59,64,52,26
71,43,49,65,69,17
80,44,47,77,67,19
86,63,69,80,56,18
87,53,53,87,79,18
71,45,42,74,74,19
76,43,49,70,77,19
88,47,54,81,70,21
66,55,53,68,60,22
60,55,50,65,67,22
87,39,59,67,62,17
76,48,33,91,101,22
95,47,61,81,69,25
80,46,47,79,85,20
74,53,57,70,64,23
76,50,55,71,74,17
84,44,44,84,64,21
94,53,57,90,73,25
88,54,70,72,52,13
71,62,58,75,67,22
73,51,61,63,53,14
79,57,63,73,65,26
87,35,47,75,59,17
98,55,59,94,76,23
73,46,48,71,69,26
71,51,50,72,71,21
74,43,49,68,67,19
75,46,49,72,73,12
79,49,57,71,73,27
70,46,58,58,62,18
76,53,60,69,51,25
72,55,52,75,65,12
76,55,57,74,62,16
66,47,54,59,42,28
76,45,56,65,79,16
77,39,59,57,63,16
85,58,63,80,66,23
65,48,49,64,60,18
78,44,54,68,67,21
85,53,59,79,65,18
90,38,45,83,84,15
83,45,55,73,71,18
74,59,56,77,57,18
77,47,52,72,67,19
88,55,72,71,60,18
85,55,57,83,78,27
86,42,57,71,72,19
83,41,57,67,76,16
69,50,42,77,84,18
80,38,35,83,90,22
70,58,61,67,55,23
95,50,63,82,62,18
69,56,46,79,78,26
77,61,62,76,61,28
75,57,45,87,82,15
91,46,47,90,81,16
72,52,39,85,85,12
72,45,40,77,93,20
68,53,49,72,75,31
85,54,58,81,66,13
94,63,75,82,65,21
76,41,43,74,79,16
72,48,48,72,69,21
81,63,68,76,58,20
95,44,69,70,59,16
77,52,50,79,73,17
82,53,65,70,64,17
79,45,67,57,56,24
82,60,58,84,80,23
86,44,61,69,66,27
61,39,40,60,81,22
89,49,49,89,79,19
73,64,55,82,61,16
76,40,50,66,72,17
84,52,63,73,68,24
100,46,52,94,88,24
78,46,56,68,64,18
97,51,69,79,76,20
67,42,52,57,55,20
78,62,51,89,94,20
77,57,60,74,68,18
73,59,62,70,59,24
77,38,56,59,68,22
82,50,63,69,70,24
69,59,55,73,69,26
99,52,65,86,70,26
75,57,53,79,67,21
91,50,54,87,77,18
79,41,60,60,53,17
72,39,49,62,63,10
91,58,72,77,62,22
88,48,73,63,57,28
76,59,47,88,74,13
74,43,53,64,73,22
77,53,45,85,71,14
90,43,57,76,65,20
97,61,53,105,77,21
82,58,57,83,62,10
92,55,64,83,73,17
71,45,46,70,67,12
68,60,49,79,73,21
73,48,57,64,61,15
84,50,47,87,76,17
76,52,56,72,60,17
62,44,40,66,72,18
83,43,64,62,62,20
91,42,55,78,77,23
96,50,66,80,73,18
77,70,60,87,73,24
92,56,55,93,78,17
86,62,57,91,89,23
79,56,64,71,70,25
75,42,53,64,71,14
84,50,61,73,68,23
71,65,59,77,69,28
93,49,60,82,76,21
78,42,50,70,71,17
82,40,55,67,65,22
81,50,55,76,74,23
83,45,46,82,82,19
72,45,46,71,75,29
86,51,62,75,58,20
91,44,46,89,77,17
82,53,50,85,75,12
88,41,48,81,73,8
82,45,48,79,79,18
92,60,48,104,86,23
95,49,60,84,81,19
80,50,55,75,66,20
68,63,52,79,70,16
76,56,50,82,70,16
74,55,50,79,71,16
84,50,53,81,75,26
85,46,53,78,67,19
86,51,54,83,76,26
68,43,43,68,68,16
87,48,58,77,71,20
82,47,53,76,75,21
68,48,50,66,66,25
87,43,51,79,75,17
75,49,49,75,73,18
73,58,54,77,75,18
92,53,65,80,66,18
68,53,54,67,65,18
76,54,55,75,71,28
59,49,41,67,77,14
98,45,61,82,74,24
73,50,60,63,61,27
77,51,35,93,88,18
74,49,45,78,77,20
74,56,47,83,75,19
78,54,59,73,65,22
65,47,46,66,70,16
89,55,62,82,75,21
87,52,63,76,72,22
76,39,45,70,79,14
79,55,67,67,54,20
88,38,51,75,68,14
88,49,64,73,63,19
78,37,57,58,58,22
83,54,57,80,74,15
98,52,68,82,60,20
69,52,42,79,81,25
85,55,61,79,70,19
103,45,60,88,66,22
78,45,53,70,62,16
74,59,53,80,74,18
72,57,48,81,65,19
77,47,46,78,79,17
79,45,38,86,77,10
74,43,43,74,81,22
74,55,39,90,81,15
81,57,66,72,62,29
71,38,48,61,65,15
83,56,67,72,66,24
76,57,57,76,56,16
92,53,60,85,70,20
78,46,59,65,69,20
70,63,58,75,61,20
66,46,33,79,85,16
85,44,46,83,70,12
83,55,70,68,54,15
70,51,47,74,65,16
56,60,48,68,73,19
77,56,40,93,73,14
75,47,50,72,77,19
75,47,47,75,79,19
77,52,54,75,76,30
85,53,55,83,64,15
83,45,43,85,87,18
72,44,46,70,64,19
88,55,54,89,71,14
63,41,30,74,86,15
72,45,55,62,70,18
73,44,52,65,75,18
82,52,64,70,46,20
71,42,35,78,75,20
72,50,57,65,69,17
69,46,45,70,82,24
78,35,36,77,76,9
87,53,48,92,83,15
85,45,64,66,66,24
81,46,40,87,80,8
62,48,48,62,66,25
90,39,55,74,68,16
92,55,66,81,67,11
72,56,55,73,67,15
87,46,54,79,74,21
81,55,65,71,60,22
92,60,56,96,68,19
81,47,60,68,64,27
82,49,45,86,71,22
87,63,71,79,75,22
84,61,54,91,65,16
79,47,62,64,66,23
71,56,57,70,63,29
81,47,64,64,54,23
65,55,54,66,65,18
78,55,49,84,83,13
83,51,46,88,81,21
70,59,49,80,68,17
73,47,57,63,57,14
87,48,47,88,83,18
77,50,58,69,67,17
73,63,55,81,77,24
83,47,61,69,49,14
83,51,58,76,62,20
78,41,53,66,60,13
75,55,60,70,64,19
87,48,59,76,60,19
83,46,50,79,71,20
85,42,55,72,73,29
82,46,52,76,69,20
76,61,64,73,64,14
93,55,63,85,72,19
91,51,54,88,69,16
93,50,48,95,83,23
72,60,63,69,62,23
70,41,53,58,68,22
95,47,47,95,82,14
90,46,64,72,75,27
90,53,46,97,79,20
78,53,56,75,67,20
72,49,56,65,72,28
91,48,53,86,60,15
74,62,53,83,74,24
85,55,72,68,54,27
75,39,49,65,66,24
71,57,46,82,82,14
86,43,56,73,59,25
102,58,49,111,78,21
83,42,58,67,68,15
64,40,49,55,60,18
92,46,62,76,74,24
81,41,57,65,62,15
58,61,41,78,74,20
66,48,60,54,51,19
101,43,57,87,73,15
88,59,66,81,71,19
80,64,61,83,60,15
83,51,58,76,72,22
69,47,44,72,68,17
73,46,33,86,97,22
69,52,55,66,62,24
78,54,62,70,70,22
71,52,48,75,75,19
85,57,61,81,73,22
85,39,61,63,67,29
72,46,53,65,68,11
78,57,56,79,63,25
72,47,50,69,74,25
64,47,41,70,81,17
109,52,70,91,66,17
64,49,44,69,61,20
78,53,43,88,79,15
80,52,54,78,78,29
78,43,51,70,64,20
79,59,55,83,72,15
104,46,63,87,72,25
80,48,54,74,72,18
71,49,41,79,84,17
86,54,47,93,78,11
81,57,52,86,77,25
90,52,61,81,67,16
69,45,34,80,91,13
74,55,48,81,73,21
70,46,35,81,84,17
84,45,60,69,63,19
78,55,62,71,63,28
83,43,54,72,68,22
76,48,55,69,68,15
77,54,46,85,74,14
64,60,57,67,51,20
73,67,46,94,96,11
77,49,53,73,71,22
71,45,48,68,58,25
82,46,49,79,72,11
79,53,60,72,65,16
70,43,47,66,66,17
79,49,51,77,64,19
83,41,40,84,78,20
77,44,45,76,62,18
78,36,45,69,64,16
93,52,52,93,71,14
83,62,61,84,66,20
88,59,68,79,68,22
79,42,50,71,74,16
83,41,60,64,67,24
78,47,53,72,68,26
73,60,63,70,64,23
83,51,60,74,73,26
80,42,53,69,62,16
89,54,71,72,61,31
68,57,56,69,53,18
61,67,52,76,56,13
66,47,41,72,80,25
80,49,47,82,71,13
85,53,53,85,74,13
85,60,63,82,65,22
81,45,58,68,70,22
83,48,49,82,82,15
87,52,58,81,74,19
66,54,44,76,77,16
84,47,42,89,77,14
87,49,39,97,88,16
82,46,47,81,81,20
80,41,49,72,67,13
88,43,41,90,86,14
88,56,59,85,78,17
72,59,59,72,57,11
97,39,64,72,62,15
86,52,51,87,73,26
69,58,48,79,66,17
73,49,56,66,75,19
85,45,47,83,81,23
77,50,53,74,70,17
77,53,55,75,68,23
60,44,36,68,79,16
66,49,48,67,75,22
90,64,64,90,74,17
59,52,47,64,78,22
89,55,54,90,79,16
89,48,56,81,74,27
68,56,56,68,59,20
82,49,38,93,97,20
98,49,64,83,67,25
73,47,47,73,69,22
81,51,61,71,66,29
81,46,64,63,47,17
88,41,67,62,61,22
65,43,44,64,60,21
97,40,70,67,63,20
81,40,57,64,67,19
76,41,42,75,73,16
80,40,50,70,65,15
59,48,49,58,66,25
79,60,44,95,80,11
90,72,58,104,73,12
81,54,60,75,60,14
84,43,55,72,63,17
78,44,62,60,66,24
79,45,53,71,64,19
74,45,49,70,76,20
63,64,55,72,58,27
87,44,52,79,70,10
81,47,51,77,66,13
68,51,55,64,64,24
95,44,57,82,78,23
79,40,55,64,69,22
85,48,54,79,73,22
73,45,43,75,85,19
77,38,43,72,74,14
87,57,66,78,60,14
88,60,46,102,90,13
93,34,58,69,62,11
93,48,61,80,75,13
73,49,44,78,85,25
62,48,42,68,76,21
97,42,64,75,69,24
70,59,48,81,67,16
73,49,56,66,77,21
94,43,61,76,73,15
68,50,51,67,70,19
79,37,46,70,77,20
68,45,42,71,77,16
81,64,67,78,57,31
84,53,58,79,63,19
86,44,59,71,53,20
77,41,29,89,94,16
86,46,51,81,67,14
90,46,41,95,84,13
72,47,43,76,76,19
68,41,42,67,70,14
72,48,47,73,78,17
69,49,39,79,84,18
78,51,52,77,71,21
74,47,55,66,68,26
73,39,43,69,76,14
92,50,50,92,68,17
67,46,49,64,67,22
85,37,49,73,72,22
83,46,50,79,70,12
86,44,60,70,64,18
90,62,60,92,66,23
74,47,34,87,87,14
71,50,49,72,81,26
85,50,61,74,74,22
85,55,51,89,72,15
88,52,67,73,56,18
77,56,58,75,56,16
86,44,46,84,80,18
73,41,48,66,64,24
72,50,48,74,79,27
74,32,44,62,77,21
87,46,54,79,72,18
84,53,61,76,57,17
85,56,67,74,55,17
75,62,60,77,73,21
79,51,55,75,73,21
59,44,41,62,66,20
84,43,55,72,71,28
88,39,53,74,75,18
79,54,57,76,65,27
72,47,52,67,71,20
72,48,53,67,54,19
84,42,55,71,75,20
84,50,45,89,85,22
75,54,53,76,75,17
89,40,46,83,70,13
72,56,64,64,60,24
73,49,47,75,84,25
69,30,41,58,65,22
81,54,60,75,67,17
83,60,52,91,77,21
78,51,56,73,69,23
88,40,60,68,57,21
84,47,59,72,67,17
91,51,55,87,71,21
81,34,50,65,61,21
81,58,51,88,61,19
80,43,60,63,62,21
79,52,45,86,78,16
82,49,59,72,73,23
91,58,70,79,55,18
69,44,41,72,78,19
70,60,48,82,73,17
66,43,42,67,72,17
94,57,71,80,73,21
79,45,51,73,64,22
73,59,40,92,80,22
68,52,42,78,69,18
67,48,50,65,67,19
64,59,42,81,80,28
82,51,50,83,71,16
94,48,62,80,74,23
83,47,59,71,67,21
71,51,52,70,57,21
86,52,65,73,65,25
85,51,50,86,71,14
83,42,58,67,64,21
78,55,46,87,75,21
84,48,52,80,82,15
74,48,52,70,55,19
71,50,43,78,83,18
78,47,47,78,69,13
68,41,49,60,62,20
87,49,55,81,70,21
73,49,49,73,73,20
70,44,36,78,95,22
76,59,61,74,64,16
88,49,66,71,69,30
85,56,69,72,55,21
77,49,49,77,77,22
80,44,44,80,78,20
95,62,59,98,68,19
92,47,57,82,77,26
94,38,34,98,98,19
92,57,56,93,69,19
90,44,57,77,66,23
85,37,66,56,52,38
90,43,59,74,65,25
98,55,72,81,72,14
68,54,49,73,70,20
88,54,68,74,60,22
76,45,46,75,73,14
84,66,63,87,53,24
86,55,62,79,72,22
76,56,45,87,89,15
87,52,55,84,64,17
78,52,60,70,67,23
79,61,62,78,58,23
71,47,36,82,90,20
70,50,47,73,80,18
65,49,48,66,65,15
84,55,63,76,62,21
79,47,70,56,55,26
91,53,68,76,58,17
81,58,61,78,76,28
84,55,63,76,71,35
77,48,50,75,76,28
66,53,51,68,67,24
64,36,34,66,85,20
81,55,50,86,87,21
85,50,53,82,72,19
76,48,44,80,81,24
73,47,45,75,71,20
70,55,53,72,72,18
80,52,57,75,64,12
100,59,74,85,76,26
81,54,54,81,84,21
74,45,38,81,82,16
80,50,55,75,74,21
98,45,62,81,67,23
77,49,50,76,62,16
92,48,54,86,66,13
68,49,51,66,59,20
71,44,43,72,72,15
76,57,42,91,88,22
101,45,68,78,75,27
66,41,48,59,67,33
80,50,54,76,59,14
79,53,57,75,60,11
82,60,71,71,62,27
70,40,40,70,78,17
83,43,57,69,73,23
76,50,55,71,70,15
85,56,59,82,82,24
93,43,62,74,72,25
73,48,59,62,67,24
80,50,63,67,63,28
72,65,58,79,62,14
71,53,42,82,68,13
74,40,48,66,82,24
70,47,56,61,61,26
78,48,49,77,74,27
90,47,62,75,71,21
88,52,56,84,66,12
75,42,50,67,88,24
68,48,42,74,73,9
74,57,55,76,67,16
81,49,47,83,79,16
99,51,71,79,63,22
62,47,48,61,62,22
71,44,47,68,68,24
74,46,54,66,75,35
68,51,35,84,87,17
76,60,57,79,76,21
69,48,46,71,64,23
83,49,43,89,76,14
72,43,53,62,53,16
75,56,53,78,68,14
74,47,30,91,92,17
77,53,52,78,80,23
86,46,66,66,53,23
77,42,46,73,76,26
73,62,61,74,70,18
90,35,37,88,79,18
71,49,47,73,74,18
71,64,55,80,60,17
81,45,51,75,70,18
70,44,42,72,80,11
78,55,64,69,61,27
81,53,60,74,63,21
73,50,57,66,69,21
85,49,61,73,67,21
77,41,54,64,67,22
77,42,57,62,58,14
84,53,63,74,68,23
79,57,56,80,82,20
66,46,46,66,72,17
81,40,54,67,66,28
89,46,58,77,64,27
84,56,52,88,83,20
74,57,53,78,77,20
80,52,62,70,67,17
74,41,42,73,78,16
83,49,56,76,68,18
84,53,52,85,75,31
93,46,60,79,72,23
95,57,57,95,65,13
76,50,55,71,64,18
87,44,46,85,73,17
90,46,48,88,81,24
80,63,63,80,64,22
71,46,45,72,74,19
72,40,47,65,77,18
69,54,29,94,92,16
80,46,45,81,75,11
64,53,45,72,68,21
80,58,56,82,82,25
75,52,55,72,60,15
81,44,54,71,59,20
84,53,57,80,60,18
72,46,45,73,64,18
84,35,56,63,75,18
86,54,55,85,62,16
81,52,61,72,63,22
82,55,63,74,70,16
66,57,42,81,75,21
77,47,51,73,64,16
71,56,47,80,74,17
71,52,50,73,80,26
80,56,58,78,66,22
80,41,47,74,67,16
77,42,39,80,73,12
81,47,52,76,66,18
75,54,58,71,65,21
73,54,62,65,64,24
84,43,47,80,77,18
88,58,59,87,66,17
87,48,53,82,75,30
75,45,37,83,84,18
93,40,55,78,56,16
76,60,65,71,55,17
81,37,44,74,77,14
86,70,71,85,75,16
85,51,56,80,70,28
89,51,67,73,60,20
84,39,48,75,69,24
81,61,54,88,77,13
76,56,52,80,73,21
86,39,53,72,63,14
84,54,69,69,70,24
71,47,40,78,83,13
89,48,61,76,78,19
70,54,43,81,87,25
89,54,59,84,61,9
88,44,56,76,75,12
88,52,56,84,75,13
79,48,51,76,78,27
85,47,57,75,60,16
87,60,69,78,66,24
59,47,46,60,72,17
67,55,50,72,75,15
94,54,65,83,74,24
86,46,49,83,71,16
88,48,65,71,65,26
85,52,49,88,80,22
89,55,68,76,60,18
84,55,66,73,69,21
80,47,51,76,73,23
70,43,39,74,84,19
79,39,42,76,79,11
86,44,49,81,68,23
73,49,56,66,65,24
88,42,56,74,73,18
88,51,74,65,51,13
81,51,58,74,59,15
89,61,51,99,79,22
74,57,48,83,69,19
65,60,56,69,66,20
67,42,38,71,77,16
61,48,34,75,76,14
82,59,44,97,75,16
68,38,51,55,56,17
70,43,52,61,68,17
72,46,49,69,70,20
79,61,60,80,73,23
77,59,51,85,89,24
90,57,52,95,76,16
88,44,57,75,82,22
84,40,62,62,67,33
79,53,61,71,55,28
85,53,41,97,85,12
83,40,46,77,85,30
98,52,64,86,62,20
79,48,60,67,58,25
85,52,62,75,60,15
99,50,77,72,51,19
85,49,51,83,77,19
64,46,40,70,78,27
85,44,50,79,73,14
64,55,49,70,70,22
83,47,62,68,54,13
82,42,50,74,73,23
90,46,55,81,69,21
78,40,46,72,71,20
97,54,69,82,64,18
82,42,62,62,63,26
73,44,56,61,71,21
87,46,58,75,80,27
79,42,35,86,84,10
85,58,61,82,70,27
80,59,62,77,67,25
92,46,61,77,74,19
68,56,55,69,76,26
71,47,47,71,75,20
76,34,50,60,70,16
81,45,48,78,70,21
76,53,45,84,75,17
80,55,61,74,70,21
87,66,60,93,70,14
67,43,36,74,82,18
72,49,45,76,70,17
82,50,59,73,65,20
84,69,69,84,68,21
78,56,58,76,64,20
82,42,30,94,94,14
75,43,53,65,70,21
64,35,42,57,60,14
74,54,55,73,67,22
72,38,55,55,70,29
68,43,57,54,50,23
92,42,64,70,54,16
92,40,61,71,68,19
87,46,44,89,78,17
89,47,55,81,69,12
109,49,60,98,78,24
85,50,67,68,54,26
87,42,56,73,78,30
95,48,52,91,81,19
61,58,53,66,65,21
64,48,39,73,75,18
87,53,58,82,69,17
86,55,66,75,66,23
93,51,66,78,70,20
88,57,63,82,72,20
88,50,64,74,68,24
77,39,46,70,63,16
89,55,70,74,45,17
91,66,69,88,72,25
78,66,66,78,65,22
82,56,61,77,64,14
73,59,62,70,71,20
82,52,59,75,59,19
58,64,48,74,69,18
77,58,56,79,65,21
83,58,52,89,74,20
82,41,47,76,79,13
71,48,40,79,92,21
75,54,43,86,82,18
71,57,52,76,73,19
77,49,46,80,70,20
80,53,53,80,79,24
55,55,37,73,78,24
73,42,48,67,67,23
112,51,62,101,70,19
99,48,57,90,69,26
81,54,40,95,81,16
81,44,62,63,58,17
