"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
77,47,34,90,67,19
88,55,49,94,60,18
85,55,38,102,78,27
86,42,29,99,72,19
83,41,31,93,76,16
69,50,39,80,84,18
80,38,28,90,90,22
70,58,48,80,55,23
95,50,48,97,62,18
69,56,44,81,78,26
77,61,43,95,61,28
75,57,30,102,82,15
91,46,25,112,81,16
72,52,31,93,85,12
72,45,28,89,93,20
68,53,38,83,75,31
85,54,38,101,66,13
94,63,53,104,65,21
76,41,36,81,79,16
72,48,42,78,69,21
81,63,43,101,58,20
95,44,55,84,59,16
77,52,27,102,73,17
82,53,39,96,64,17
79,45,46,78,56,24
82,60,42,100,80,23
86,44,45,85,66,27
61,39,27,73,81,22
89,49,38,100,79,19
73,64,49,88,61,16
76,40,38,78,72,17
84,52,44,92,68,24
100,46,36,110,88,24
78,46,37,87,64,18
97,51,46,102,76,20
67,42,44,65,55,20
78,62,33,107,94,20
77,57,47,87,68,18
73,59,46,86,59,24
77,38,42,73,68,22
82,50,36,96,70,24
69,59,47,81,69,26
99,52,52,99,70,26
75,57,44,88,67,21
91,50,40,101,77,18
79,41,51,69,53,17
72,39,35,76,63,10
91,58,55,94,62,22
88,48,52,84,57,28
76,59,38,97,74,13
74,43,32,85,73,22
77,53,47,83,71,14
90,43,40,93,65,20
97,61,36,122,77,21
82,58,45,95,62,10
92,55,37,110,73,17
71,45,32,84,67,12
68,60,38,90,73,21
73,48,36,85,61,15
84,50,39,95,76,17
76,52,34,94,60,17
62,44,24,82,72,18
83,43,44,82,62,20
91,42,40,93,77,23
96,50,29,117,73,18
77,70,45,102,73,24
92,56,47,101,78,17
86,62,34,114,89,23
79,56,38,97,70,25
75,42,28,89,71,14
84,50,34,100,68,23
71,65,53,83,69,28
93,49,39,103,76,21
78,42,37,83,71,17
82,40,42,80,65,22
81,50,46,85,74,23
83,45,41,87,82,19
72,45,34,83,75,29
86,51,48,89,58,20
91,44,34,101,77,17
82,53,34,101,75,12
88,41,38,91,73,8
82,45,31,96,79,18
92,60,30,122,86,23
95,49,36,108,81,19
80,50,38,92,66,20
68,63,39,92,70,16
76,56,35,97,70,16
74,55,46,83,71,16
84,50,41,93,75,26
85,46,45,86,67,19
86,51,35,102,76,26
68,43,32,79,68,16
87,48,41,94,71,20
82,47,38,91,75,21
68,48,45,71,66,25
87,43,36,94,75,17
75,49,34,90,73,18
73,58,28,103,75,18
92,53,46,99,66,18
68,53,40,81,65,18
76,54,37,93,71,28
59,49,29,79,77,14
98,45,41,102,74,24
73,50,33,90,61,27
77,51,33,95,88,18
74,49,35,88,77,20
74,56,30,100,75,19
78,54,44,88,65,22
65,47,35,77,70,16
89,55,45,99,75,21
87,52,46,93,72,22
76,39,41,74,79,14
79,55,55,79,54,20
88,38,35,91,68,14
88,49,37,100,63,19
78,37,40,75,58,22
83,54,39,98,74,15
98,52,51,99,60,20
69,52,41,80,81,25
85,55,34,106,70,19
103,45,46,102,66,22
78,45,40,83,62,16
74,59,41,92,74,18
72,57,48,81,65,19
77,47,29,95,79,17
79,45,28,96,77,10
74,43,28,89,81,22
74,55,37,92,81,15
81,57,54,84,62,29
71,38,36,73,65,15
83,56,40,99,66,24
76,57,39,94,56,16
92,53,46,99,70,20
78,46,25,99,69,20
70,63,60,73,61,20
66,46,32,80,85,16
85,44,36,93,70,12
83,55,47,91,54,15
70,51,40,81,65,16
56,60,34,82,73,19
77,56,35,98,73,14
75,47,31,91,77,19
75,47,25,97,79,19
77,52,28,101,76,30
85,53,43,95,64,15
83,45,26,102,87,18
72,44,38,78,64,19
88,55,41,102,71,14
63,41,24,80,86,15
72,45,31,86,70,18
73,44,42,75,75,18
82,52,50,84,46,20
71,42,33,80,75,20
72,50,40,82,69,17
69,46,30,85,82,24
78,35,25,88,76,9
87,53,40,100,83,15
85,45,45,85,66,24
81,46,32,95,80,8
62,48,37,73,66,25
90,39,37,92,68,16
92,55,40,107,67,11
72,56,46,82,67,15
87,46,40,93,74,21
81,55,43,93,60,22
92,60,44,108,68,19
81,47,46,82,64,27
82,49,38,93,71,22
87,63,42,108,75,22
84,61,50,95,65,16
79,47,36,90,66,23
71,56,49,78,63,29
81,47,52,76,54,23
65,55,38,82,65,18
78,55,29,104,83,13
83,51,35,99,81,21
70,59,47,82,68,17
73,47,44,76,57,14
87,48,37,98,83,18
77,50,37,90,67,17
73,63,48,88,77,24
83,47,46,84,49,14
83,51,51,83,62,20
78,41,43,76,60,13
75,55,51,79,64,19
87,48,50,85,60,19
83,46,31,98,71,20
85,42,36,91,73,29
82,46,46,82,69,20
76,61,43,94,64,14
93,55,45,103,72,19
91,51,44,98,69,16
93,50,35,108,83,23
72,60,59,73,62,23
70,41,30,81,68,22
95,47,32,110,82,14
90,46,42,94,75,27
90,53,40,103,79,20
78,53,35,96,67,20
72,49,37,84,72,28
91,48,48,91,60,15
74,62,35,101,74,24
85,55,43,97,54,27
75,39,37,77,66,24
71,57,30,98,82,14
86,43,38,91,59,25
102,58,44,116,78,21
83,42,45,80,68,15
64,40,38,66,60,18
92,46,33,105,74,24
81,41,43,79,62,15
58,61,28,91,74,20
66,48,55,59,51,19
101,43,25,119,73,15
88,59,35,112,71,19
80,64,47,97,60,15
83,51,32,102,72,22
69,47,42,74,68,17
73,46,30,89,97,22
69,52,43,78,62,24
78,54,37,95,70,22
71,52,37,86,75,19
85,57,37,105,73,22
85,39,36,88,67,29
72,46,30,88,68,11
78,57,55,80,63,25
72,47,34,85,74,25
64,47,31,80,81,17
109,52,42,119,66,17
64,49,44,69,61,20
78,53,35,96,79,15
80,52,47,85,78,29
78,43,41,80,64,20
79,59,48,90,72,15
104,46,29,121,72,25
80,48,41,87,72,18
71,49,27,93,84,17
86,54,34,106,78,11
81,57,38,100,77,25
90,52,28,114,67,16
69,45,24,90,91,13
74,55,34,95,73,21
70,46,33,83,84,17
84,45,36,93,63,19
78,55,54,79,63,28
83,43,35,91,68,22
76,48,30,94,68,15
77,54,50,81,74,14
64,60,45,79,51,20
73,67,27,113,96,11
77,49,30,96,71,22
71,45,41,75,58,25
82,46,36,92,72,11
79,53,47,85,65,16
70,43,34,79,66,17
79,49,45,83,64,19
83,41,28,96,78,20
77,44,39,82,62,18
78,36,33,81,64,16
93,52,41,104,71,14
83,62,40,105,66,20
88,59,36,111,68,22
79,42,39,82,74,16
83,41,37,87,67,24
78,47,41,84,68,26
73,60,48,85,64,23
83,51,35,99,73,26
80,42,43,79,62,16
89,54,47,96,61,31
68,57,43,82,53,18
61,67,50,78,56,13
66,47,34,79,80,25
80,49,35,94,71,13
85,53,32,106,74,13
85,60,41,104,65,22
81,45,43,83,70,22
83,48,31,100,82,15
87,52,35,104,74,19
66,54,32,88,77,16
84,47,30,101,77,14
87,49,29,107,88,16
82,46,32,96,81,20
80,41,38,83,67,13
88,43,30,101,86,14
88,56,33,111,78,17
72,59,49,82,57,11
97,39,39,97,62,15
86,52,44,94,73,26
69,58,40,87,66,17
73,49,36,86,75,19
85,45,25,105,81,23
77,50,36,91,70,17
77,53,30,100,68,23
60,44,32,72,79,16
66,49,37,78,75,22
90,64,39,115,74,17
59,52,26,85,78,22
89,55,42,102,79,16
89,48,40,97,74,27
68,56,39,85,59,20
82,49,24,107,97,20
98,49,44,103,67,25
73,47,35,85,69,22
81,51,38,94,66,29
81,46,52,75,47,17
88,41,45,84,61,22
65,43,43,65,60,21
97,40,38,99,63,20
81,40,35,86,67,19
76,41,35,82,73,16
80,40,34,86,65,15
59,48,31,76,66,25
79,60,31,108,80,11
90,72,46,116,73,12
81,54,33,102,60,14
84,43,46,81,63,17
78,44,45,77,66,24
79,45,41,83,64,19
74,45,40,79,76,20
63,64,45,82,58,27
87,44,41,90,70,10
81,47,35,93,66,13
68,51,40,79,64,24
95,44,39,100,78,23
79,40,30,89,69,22
85,48,38,95,73,22
73,45,31,87,85,19
77,38,32,83,74,14
87,57,43,101,60,14
88,60,27,121,90,13
93,34,29,98,62,11
93,48,37,104,75,13
73,49,42,80,85,25
62,48,29,81,76,21
97,42,36,103,69,24
70,59,37,92,67,16
73,49,34,88,77,21
94,43,40,97,73,15
68,50,38,80,70,19
79,37,33,83,77,20
68,45,38,75,77,16
81,64,55,90,57,31
84,53,45,92,63,19
86,44,52,78,53,20
77,41,27,91,94,16
86,46,33,99,67,14
90,46,32,104,84,13
72,47,35,84,76,19
68,41,27,82,70,14
72,48,36,84,78,17
69,49,40,78,84,18
78,51,43,86,71,21
74,47,42,79,68,26
73,39,19,93,76,14
92,50,34,108,68,17
67,46,37,76,67,22
85,37,42,80,72,22
83,46,30,99,70,12
86,44,39,91,64,18
90,62,45,107,66,23
74,47,25,96,87,14
71,50,39,82,81,26
85,50,36,99,74,22
85,55,42,98,72,15
88,52,50,90,56,18
77,56,56,77,56,16
86,44,27,103,80,18
73,41,44,70,64,24
72,50,39,83,79,27
74,32,31,75,77,21
87,46,49,84,72,18
84,53,52,85,57,17
85,56,45,96,55,17
75,62,34,103,73,21
79,51,41,89,73,21
59,44,36,67,66,20
84,43,38,89,71,28
88,39,38,89,75,18
79,54,54,79,65,27
72,47,37,82,71,20
72,48,48,72,54,19
84,42,24,102,75,20
84,50,32,102,85,22
75,54,30,99,75,17
89,40,38,91,70,13
72,56,46,82,60,24
73,49,31,91,84,25
69,30,34,65,65,22
81,54,46,89,67,17
83,60,43,100,77,21
78,51,40,89,69,23
88,40,43,85,57,21
84,47,41,90,67,17
91,51,34,108,71,21
81,34,43,72,61,21
81,58,49,90,61,19
80,43,43,80,62,21
79,52,33,98,78,16
82,49,39,92,73,23
91,58,48,101,55,18
69,44,28,85,78,19
70,60,44,86,73,17
66,43,34,75,72,17
94,57,43,108,73,21
79,45,36,88,64,22
73,59,37,95,80,22
68,52,27,93,69,18
67,48,46,69,67,19
64,59,40,83,80,28
82,51,44,89,71,16
94,48,35,107,74,23
83,47,44,86,67,21
71,51,46,76,57,21
86,52,42,96,65,25
85,51,30,106,71,14
83,42,43,82,64,21
78,55,44,89,75,21
84,48,25,107,82,15
74,48,53,69,55,19
71,50,26,95,83,18
78,47,33,92,69,13
68,41,34,75,62,20
87,49,33,103,70,21
73,49,34,88,73,20
70,44,26,88,95,22
76,59,44,91,64,16
88,49,46,91,69,30
85,56,37,104,55,21
77,49,38,88,77,22
80,44,35,89,78,20
95,62,46,111,68,19
92,47,40,99,77,26
94,38,23,109,98,19
92,57,32,117,69,19
90,44,45,89,66,23
85,37,45,77,52,38
90,43,37,96,65,25
98,55,46,107,72,14
68,54,38,84,70,20
88,54,53,89,60,22
76,45,30,91,73,14
84,66,63,87,53,24
86,55,37,104,72,22
76,56,33,99,89,15
87,52,40,99,64,17
78,52,42,88,67,23
79,61,54,86,58,23
71,47,28,90,90,20
70,50,36,84,80,18
65,49,34,80,65,15
84,55,41,98,62,21
79,47,52,74,55,26
91,53,45,99,58,17
81,58,51,88,76,28
84,55,49,90,71,35
77,48,35,90,76,28
66,53,35,84,67,24
64,36,26,74,85,20
81,55,39,97,87,21
85,50,42,93,72,19
76,48,26,98,81,24
73,47,37,83,71,20
70,55,44,81,72,18
80,52,40,92,64,12
100,59,40,119,76,26
81,54,30,105,84,21
74,45,27,92,82,16
80,50,40,90,74,21
98,45,56,87,67,23
77,49,28,98,62,16
92,48,47,93,66,13
68,49,53,64,59,20
71,44,32,83,72,15
76,57,27,106,88,22
101,45,37,109,75,27
66,41,42,65,67,33
80,50,37,93,59,14
79,53,44,88,60,11
82,60,48,94,62,27
70,40,30,80,78,17
83,43,33,93,73,23
76,50,37,89,70,15
85,56,37,104,82,24
93,43,39,97,72,25
73,48,41,80,67,24
80,50,45,85,63,28
72,65,40,97,62,14
71,53,35,89,68,13
74,40,32,82,82,24
70,47,52,65,61,26
78,48,40,86,74,27
90,47,28,109,71,21
88,52,39,101,66,12
75,42,30,87,88,24
68,48,30,86,73,9
74,57,46,85,67,16
81,49,33,97,79,16
99,51,52,98,63,22
62,47,37,72,62,22
71,44,38,77,68,24
74,46,37,83,75,35
68,51,18,101,87,17
76,60,38,98,76,21
69,48,42,75,64,23
83,49,31,101,76,14
72,43,43,72,53,16
75,56,43,88,68,14
74,47,24,97,92,17
77,53,37,93,80,23
86,46,56,76,53,23
77,42,38,81,76,26
73,62,47,88,70,18
90,35,27,98,79,18
71,49,36,84,74,18
71,64,44,91,60,17
81,45,35,91,70,18
70,44,29,85,80,11
78,55,44,89,61,27
81,53,45,89,63,21
73,50,40,83,69,21
85,49,42,92,67,21
77,41,38,80,67,22
77,42,42,77,58,14
84,53,46,91,68,23
79,57,32,104,82,20
66,46,33,79,72,17
81,40,43,78,66,28
89,46,45,90,64,27
84,56,38,102,83,20
74,57,34,97,77,20
80,52,39,93,67,17
74,41,28,87,78,16
83,49,33,99,68,18
84,53,45,92,75,31
93,46,45,94,72,23
95,57,45,107,65,13
76,50,37,89,64,18
87,44,47,84,73,17
90,46,32,104,81,24
80,63,47,96,64,22
71,46,34,83,74,19
72,40,28,84,77,18
69,54,23,100,92,16
80,46,36,90,75,11
64,53,44,73,68,21
80,58,44,94,82,25
75,52,46,81,60,15
81,44,34,91,59,20
84,53,52,85,60,18
72,46,44,74,64,18
84,35,41,78,75,18
86,54,41,99,62,16
81,52,40,93,63,22
82,55,32,105,70,16
66,57,36,87,75,21
77,47,42,82,64,16
71,56,25,102,74,17
71,52,26,97,80,26
80,56,50,86,66,22
80,41,41,80,67,16
77,42,31,88,73,12
81,47,38,90,66,18
75,54,42,87,65,21
73,54,42,85,64,24
84,43,32,95,77,18
88,58,41,105,66,17
87,48,39,96,75,30
75,45,34,86,84,18
93,40,44,89,56,16
76,60,43,93,55,17
81,37,29,89,77,14
86,70,38,118,75,16
85,51,38,98,70,28
89,51,38,102,60,20
84,39,41,82,69,24
81,61,33,109,77,13
76,56,44,88,73,21
86,39,33,92,63,14
84,54,43,95,70,24
71,47,31,87,83,13
89,48,32,105,78,19
70,54,39,85,87,25
89,54,41,102,61,9
88,44,40,92,75,12
88,52,41,99,75,13
79,48,33,94,78,27
85,47,50,82,60,16
87,60,48,99,66,24
59,47,26,80,72,17
67,55,38,84,75,15
94,54,42,106,74,24
86,46,34,98,71,16
88,48,40,96,65,26
85,52,28,109,80,22
89,55,56,88,60,18
84,55,45,94,69,21
80,47,34,93,73,23
70,43,29,84,84,19
79,39,34,84,79,11
86,44,50,80,68,23
73,49,42,80,65,24
88,42,34,96,73,18
88,51,56,83,51,13
81,51,52,80,59,15
89,61,42,108,79,22
74,57,38,93,69,19
65,60,42,83,66,20
67,42,28,81,77,16
61,48,25,84,76,14
82,59,38,103,75,16
68,38,32,74,56,17
70,43,38,75,68,17
72,46,31,87,70,20
79,61,47,93,73,23
77,59,39,97,89,24
90,57,50,97,76,16
88,44,28,104,82,22
84,40,41,83,67,33
79,53,38,94,55,28
85,53,29,109,85,12
83,40,30,93,85,30
98,52,49,101,62,20
79,48,52,75,58,25
85,52,47,90,60,15
99,50,48,101,51,19
85,49,33,101,77,19
64,46,29,81,78,27
85,44,36,93,73,14
64,55,43,76,70,22
83,47,38,92,54,13
82,42,33,91,73,23
90,46,41,95,69,21
78,40,39,79,71,20
97,54,47,104,64,18
82,42,39,85,63,26
73,44,35,82,71,21
87,46,37,96,80,27
79,42,28,93,84,10
85,58,55,88,70,27
80,59,38,101,67,25
92,46,37,101,74,19
68,56,26,98,76,26
71,47,37,81,75,20
76,34,32,78,70,16
81,45,38,88,70,21
76,53,33,96,75,17
80,55,44,91,70,21
87,66,49,104,70,14
67,43,22,88,82,18
72,49,41,80,70,17
82,50,45,87,65,20
84,69,52,101,68,21
78,56,49,85,64,20
82,42,22,102,94,14
75,43,34,84,70,21
64,35,34,65,60,14
74,54,37,91,67,22
72,38,30,80,70,29
68,43,57,54,50,23
92,42,44,90,54,16
92,40,47,85,68,19
87,46,26,107,78,17
89,47,42,94,69,12
109,49,36,122,78,24
85,50,44,91,54,26
87,42,30,99,78,30
95,48,34,109,81,19
61,58,38,81,65,21
64,48,31,81,75,18
87,53,44,96,69,17
86,55,47,94,66,23
93,51,38,106,70,20
88,57,55,90,72,20
88,50,47,91,68,24
77,39,40,76,63,16
89,55,46,98,45,17
91,66,51,106,72,25
78,66,44,100,65,22
82,56,40,98,64,14
73,59,41,91,71,20
82,52,54,80,59,19
58,64,47,75,69,18
77,58,47,88,65,21
83,58,48,93,74,20
82,41,36,87,79,13
71,48,24,95,92,21
75,54,42,87,82,18
71,57,40,88,73,19
77,49,32,94,70,20
80,53,36,97,79,24
55,55,37,73,78,24
73,42,41,74,67,23
112,51,37,126,70,19
99,48,46,101,69,26
81,54,35,100,81,16
81,44,48,77,58,17
