"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
95,46,95,46,68,17
71,58,68,61,69,19
84,39,82,41,68,20
68,51,68,51,74,19
63,50,59,54,68,14
77,49,77,49,67,16
72,35,66,41,66,18
92,49,86,55,76,22
86,46,85,47,72,18
80,47,79,48,53,22
80,53,79,54,70,18
52,53,49,56,78,21
80,50,75,55,52,20
84,42,81,45,71,25
76,62,74,64,44,19
81,59,82,58,73,24
78,59,76,61,58,19
74,61,72,63,64,20
77,45,77,45,64,19
74,58,71,61,76,10
89,46,86,49,72,22
93,48,86,55,76,23
69,52,69,52,72,19
89,47,93,43,72,20
80,58,80,58,71,20
86,38,85,39,72,21
76,47,76,47,62,23
78,53,76,55,71,22
76,48,72,52,69,19
90,42,88,44,55,21
63,47,63,47,69,16
78,45,74,49,69,28
73,48,72,49,59,18
62,66,64,64,71,21
77,49,76,50,82,22
81,57,79,59,71,29
85,56,83,58,67,18
68,34,66,36,71,24
71,46,68,49,67,21
86,44,86,44,73,13
80,52,76,56,83,16
85,45,82,48,80,26
88,54,86,56,62,21
72,50,72,50,76,17
85,43,84,44,74,19
96,50,93,53,63,19
70,58,71,57,65,21
76,54,73,57,65,32
74,51,75,50,66,38
88,68,90,66,90,24
83,49,82,50,63,18
80,47,79,48,78,16
85,43,84,44,81,17
83,51,76,58,67,12
85,44,80,49,72,20
75,49,72,52,64,20
87,52,87,52,72,17
72,37,65,44,63,17
67,51,64,54,66,22
92,53,90,55,74,22
71,57,69,59,78,19
91,38,82,47,61,16
78,46,77,47,76,24
72,41,69,44,70,19
82,49,80,51,82,17
72,47,70,49,76,20
68,47,67,48,69,24
66,43,64,45,69,16
80,58,78,60,76,30
89,46,84,51,73,19
76,45,77,44,79,26
94,46,92,48,64,10
75,41,75,41,67,16
68,57,67,58,85,26
83,33,80,36,71,23
84,59,81,62,64,17
88,54,87,55,62,20
71,42,68,45,66,14
80,41,78,43,77,17
78,57,77,58,80,18
80,59,79,60,82,16
88,41,86,43,82,22
89,55,82,62,69,23
76,42,74,44,83,27
77,41,76,42,77,15
77,51,76,52,65,22
78,47,77,48,73,16
78,62,78,62,70,13
84,43,85,42,65,14
73,39,69,43,80,27
75,45,74,46,67,24
79,43,80,42,55,18
74,44,69,49,65,17
85,56,82,59,71,23
75,49,74,50,75,19
76,62,77,61,70,23
99,48,94,53,66,19
85,52,82,55,53,12
92,49,86,55,70,17
80,38,76,42,70,19
87,55,85,57,72,23
88,40,83,45,79,14
63,45,61,47,56,19
91,63,94,60,66,26
97,46,94,49,82,21
79,53,74,58,68,20
75,42,73,44,61,16
89,54,86,57,81,19
81,46,80,47,72,20
61,31,58,34,75,21
83,42,80,45,85,23
62,51,60,53,80,10
87,38,86,39,73,15
71,55,69,57,47,20
74,40,73,41,76,18
65,41,63,43,74,15
70,44,67,47,69,16
79,57,78,58,67,21
95,54,93,56,81,21
92,55,89,58,77,25
69,59,66,62,74,21
90,51,87,54,60,16
90,45,87,48,70,19
67,47,64,50,70,18
67,44,69,42,75,16
77,49,77,49,75,26
66,49,64,51,70,25
79,55,77,57,64,18
73,55,74,54,61,24
71,47,68,50,52,21
83,47,79,51,71,18
83,50,79,54,65,22
85,57,82,60,57,21
99,54,97,56,72,12
65,40,62,43,84,31
76,43,72,47,71,24
82,45,77,50,78,19
70,57,66,61,51,26
80,48,75,53,78,19
85,47,84,48,71,23
80,56,79,57,61,18
82,48,80,50,66,21
88,66,87,67,69,19
92,44,93,43,63,16
74,47,71,50,68,17
90,48,87,51,73,23
70,54,69,55,73,18
72,43,70,45,74,17
69,50,68,51,59,17
94,49,92,51,71,23
76,49,73,52,49,20
79,51,79,51,79,20
79,48,75,52,69,13
81,54,78,57,78,20
85,50,85,50,66,23
85,54,84,55,80,20
69,34,67,36,62,25
75,65,75,65,64,21
90,48,87,51,76,22
72,62,67,67,78,19
79,47,78,48,72,16
93,56,90,59,61,21
78,56,75,59,65,20
70,44,65,49,61,18
75,60,73,62,67,21
70,39,67,42,77,25
67,46,63,50,69,22
80,54,77,57,67,19
82,57,80,59,66,18
80,39,77,42,59,20
80,56,77,59,66,16
83,40,82,41,80,27
95,53,91,57,80,26
78,64,77,65,76,17
90,51,92,49,83,12
85,47,82,50,85,21
73,44,73,44,72,24
82,35,78,39,83,22
86,47,80,53,62,18
77,40,74,43,80,23
65,57,67,55,78,26
85,55,85,55,70,22
84,57,81,60,65,20
94,65,92,67,84,24
84,45,80,49,62,22
81,46,75,52,56,24
78,51,76,53,68,26
70,48,70,48,73,18
86,41,83,44,74,22
84,44,81,47,73,17
85,49,84,50,78,23
76,67,74,69,72,16
74,48,73,49,68,20
86,62,87,61,66,23
78,60,77,61,72,25
102,52,100,54,82,12
66,54,64,56,67,24
92,51,87,56,80,18
79,57,76,60,72,25
87,52,89,50,70,26
72,46,68,50,70,18
77,43,76,44,59,16
93,43,91,45,73,14
74,60,74,60,87,21
82,60,80,62,73,20
93,49,92,50,68,21
84,51,81,54,57,13
80,55,78,57,72,21
97,44,93,48,62,26
83,43,81,45,78,20
84,40,82,42,83,16
91,31,86,36,75,25
79,52,81,50,60,14
78,50,75,53,67,17
74,59,71,62,82,10
81,54,80,55,63,35
76,49,77,48,59,15
81,45,79,47,71,15
60,44,58,46,76,26
74,47,72,49,70,22
77,46,74,49,73,18
73,53,73,53,60,18
83,43,78,48,68,26
77,55,73,59,61,29
87,48,82,53,65,29
74,47,72,49,72,19
67,61,67,61,56,22
83,41,80,44,76,21
74,53,74,53,78,19
70,44,65,49,76,23
80,46,81,45,66,23
81,57,79,59,70,23
66,55,65,56,78,22
84,44,80,48,79,20
63,52,59,56,60,23
85,55,84,56,72,22
83,47,83,47,77,18
85,54,84,55,61,17
77,56,76,57,67,21
83,58,84,57,68,24
83,59,82,60,70,19
85,57,84,58,73,21
82,55,80,57,75,21
82,44,77,49,73,25
69,56,69,56,70,28
77,65,77,65,72,25
66,51,63,54,61,18
85,57,84,58,84,16
87,54,83,58,70,23
72,53,70,55,70,26
65,59,65,59,74,9
72,51,70,53,77,21
71,44,70,45,77,18
88,55,84,59,75,24
93,39,90,42,65,21
81,53,75,59,55,15
68,61,68,61,60,19
61,51,57,55,64,16
72,43,70,45,70,23
72,49,69,52,68,22
78,46,77,47,78,17
79,52,75,56,62,17
73,48,71,50,77,14
70,44,69,45,68,27
71,59,65,65,75,21
71,40,70,41,65,26
100,47,95,52,62,20
85,54,89,50,63,29
84,60,84,60,87,19
80,49,81,48,74,11
69,47,68,48,63,13
90,41,85,46,84,19
68,43,67,44,61,14
77,46,75,48,60,18
80,54,78,56,65,20
85,64,84,65,75,24
74,50,74,50,82,23
79,49,73,55,63,22
75,55,73,57,72,20
73,49,68,54,62,22
75,46,74,47,60,25
69,68,68,69,63,22
83,49,79,53,79,15
66,45,66,45,83,12
81,42,74,49,71,25
81,54,77,58,77,19
89,40,87,42,62,24
71,49,68,52,69,19
80,62,78,64,69,16
91,42,87,46,71,23
84,55,83,56,71,20
86,60,84,62,57,17
81,41,78,44,73,13
71,53,71,53,88,23
78,59,79,58,81,22
65,30,64,31,53,15
74,50,68,56,88,18
73,56,72,57,57,20
87,48,82,53,70,24
83,46,75,54,65,22
90,54,84,60,64,25
95,44,92,47,66,27
91,45,93,43,69,21
83,57,83,57,70,31
76,40,76,40,62,25
75,53,74,54,60,17
87,42,85,44,70,30
94,60,88,66,67,21
68,59,68,59,71,15
79,68,82,65,63,21
68,52,67,53,75,19
86,55,83,58,62,22
86,58,83,61,54,28
69,41,68,42,69,27
82,43,78,47,49,23
78,49,74,53,87,18
78,43,72,49,82,16
81,47,72,56,69,26
74,53,73,54,67,24
80,42,78,44,80,18
82,52,79,55,77,26
102,55,97,60,63,25
74,43,72,45,72,20
78,57,74,61,64,21
75,55,75,55,63,21
82,46,76,52,59,18
89,55,86,58,64,15
79,45,76,48,56,17
75,39,70,44,78,23
78,45,79,44,85,23
65,54,65,54,66,23
75,49,74,50,81,15
94,67,91,70,69,27
69,51,67,53,65,24
77,54,75,56,46,21
79,66,79,66,54,24
93,52,92,53,76,16
79,55,79,55,67,15
71,37,69,39,77,19
87,48,83,52,76,25
74,48,75,47,75,22
72,51,69,54,72,22
84,39,81,42,64,14
74,41,68,47,66,22
72,57,70,59,59,23
66,54,63,57,71,19
74,49,73,50,59,21
91,53,92,52,68,16
90,49,89,50,63,20
83,56,82,57,75,26
81,52,80,53,60,17
77,54,72,59,79,24
73,59,72,60,73,19
82,50,76,56,94,12
86,58,87,57,73,22
72,56,69,59,67,24
63,52,60,55,65,16
82,50,84,48,73,19
87,37,86,38,64,18
81,39,80,40,62,26
65,38,58,45,67,20
76,39,68,47,70,10
75,61,74,62,92,21
83,49,83,49,74,21
87,56,86,57,73,24
74,54,71,57,62,19
72,55,73,54,74,11
85,52,85,52,67,18
65,46,63,48,75,25
73,52,71,54,63,18
81,49,78,52,78,16
81,54,80,55,73,14
71,57,70,58,62,18
71,37,72,36,72,17
63,52,60,55,67,31
73,57,75,55,67,19
93,35,88,40,72,22
87,49,82,54,77,21
81,49,79,51,66,24
66,43,64,45,71,18
61,45,57,49,75,21
84,45,82,47,82,23
79,50,76,53,69,16
75,61,74,62,82,15
83,50,77,56,67,16
79,48,76,51,67,22
74,36,71,39,70,17
100,56,100,56,62,21
93,59,90,62,52,17
85,50,84,51,63,16
75,50,74,51,57,24
107,45,105,47,71,22
92,47,90,49,82,19
71,42,70,43,81,18
74,65,73,66,68,15
56,47,52,51,79,30
77,55,72,60,67,22
78,42,73,47,72,12
95,55,95,55,73,25
87,51,87,51,71,19
93,40,89,44,80,27
72,59,70,61,72,13
87,61,81,67,74,22
81,44,76,49,60,21
72,60,72,60,79,13
78,49,76,51,63,24
84,50,81,53,69,21
72,67,70,69,68,23
77,54,77,54,72,18
79,44,72,51,86,19
78,47,76,49,73,15
93,43,88,48,78,25
79,39,77,41,59,23
89,48,87,50,62,28
63,59,63,59,74,17
70,34,65,39,60,18
69,58,70,57,75,20
76,64,78,62,70,21
79,55,79,55,68,20
69,40,70,39,83,22
80,45,80,45,52,22
83,50,82,51,70,17
78,57,76,59,69,20
89,40,86,43,62,32
83,65,79,69,69,19
74,56,74,56,71,26
93,52,90,55,70,19
69,57,68,58,65,33
70,52,70,52,74,17
101,50,97,54,78,16
82,50,83,49,57,17
92,49,88,53,80,17
80,49,78,51,62,28
70,53,68,55,60,17
59,55,58,56,82,19
76,54,73,57,59,30
82,43,81,44,80,15
75,57,76,56,69,21
69,51,69,51,73,18
98,57,101,54,83,22
75,44,73,46,65,9
64,62,66,60,77,19
77,58,76,59,74,23
72,49,71,50,69,10
79,49,76,52,71,17
87,43,83,47,80,15
86,46,83,49,62,32
79,44,80,43,67,16
72,49,71,50,87,18
79,58,77,60,78,20
87,60,90,57,70,23
89,47,85,51,72,19
84,54,81,57,79,25
76,48,73,51,69,18
74,50,71,53,48,19
76,49,77,48,77,17
77,47,74,50,78,23
91,61,92,60,76,17
86,48,85,49,63,16
76,51,75,52,76,24
85,62,85,62,84,26
79,50,74,55,67,15
88,54,84,58,66,16
75,48,73,50,76,18
74,43,75,42,88,14
77,63,78,62,63,29
77,53,75,55,67,15
68,51,66,53,59,20
70,64,70,64,79,18
79,52,74,57,73,26
71,52,70,53,63,26
86,48,86,48,60,24
74,47,73,48,70,23
93,41,87,47,66,17
72,53,70,55,89,22
71,43,66,48,61,22
87,46,88,45,78,19
72,59,70,61,77,17
86,40,85,41,77,17
83,38,80,41,72,20
71,53,70,54,59,15
77,64,75,66,76,29
80,47,76,51,62,26
90,51,87,54,91,17
87,54,87,54,61,16
73,47,72,48,80,19
76,40,74,42,75,15
62,51,59,54,71,31
87,55,82,60,74,16
81,52,81,52,73,25
82,50,82,50,68,21
89,50,86,53,59,23
85,49,79,55,67,21
86,54,83,57,63,13
89,56,86,59,63,24
94,42,92,44,68,22
94,55,91,58,80,20
71,45,69,47,77,21
77,47,75,49,63,23
79,56,75,60,73,27
78,67,77,68,80,22
63,51,59,55,50,25
84,48,81,51,68,18
75,53,73,55,84,25
88,48,87,49,59,25
87,56,85,58,66,18
72,44,70,46,72,20
79,49,77,51,85,21
77,35,76,36,65,21
77,53,74,56,62,15
76,51,71,56,67,22
94,63,91,66,65,20
90,42,88,44,84,24
61,56,63,54,68,23
72,57,71,58,71,23
77,59,77,59,50,13
67,47,66,48,75,20
70,43,65,48,71,27
81,70,84,67,69,15
77,52,75,54,69,11
74,37,68,43,71,20
83,52,81,54,81,29
86,64,86,64,69,20
82,62,81,63,66,19
79,44,76,47,74,28
67,44,65,46,67,22
89,57,88,58,57,16
93,54,94,53,63,20
78,42,79,41,68,24
77,53,72,58,45,23
80,54,78,56,63,21
78,49,78,49,61,16
86,49,84,51,89,17
83,46,81,48,77,18
76,59,76,59,61,19
76,53,77,52,65,19
75,55,74,56,71,18
88,46,85,49,76,22
73,57,72,58,81,18
88,49,81,56,55,17
70,47,68,49,51,16
59,56,59,56,71,21
81,52,82,51,64,25
79,59,79,59,60,20
93,45,92,46,66,29
67,48,69,46,76,24
71,44,69,46,60,26
68,50,70,48,82,19
76,42,69,49,76,15
101,43,93,51,55,14
67,46,64,49,73,23
89,53,87,55,70,18
84,53,84,53,76,32
73,47,70,50,75,21
86,45,84,47,68,19
75,53,72,56,54,23
66,50,65,51,61,25
69,60,67,62,70,23
73,57,71,59,66,11
79,37,77,39,77,17
87,48,88,47,66,17
79,57,78,58,72,21
75,50,75,50,61,25
98,55,96,57,66,12
87,55,88,54,67,20
75,45,74,46,69,14
91,48,89,50,65,22
87,44,83,48,64,17
80,55,79,56,69,24
76,56,74,58,54,21
78,61,79,60,73,20
80,56,75,61,58,22
71,45,66,50,79,25
78,52,72,58,65,16
86,46,84,48,65,26
71,61,72,60,76,20
60,55,63,52,70,23
90,56,87,59,71,22
83,49,83,49,68,20
96,46,93,49,65,14
79,50,80,49,52,27
74,60,72,62,60,12
92,68,92,68,62,23
81,48,82,47,50,20
70,53,68,55,73,24
84,57,80,61,66,16
94,39,91,42,64,21
90,46,90,46,63,24
98,48,95,51,63,21
71,44,68,47,62,17
94,53,92,55,79,30
85,57,84,58,69,14
91,45,87,49,72,23
64,54,60,58,71,15
64,42,63,43,65,19
77,56,76,57,66,27
79,47,78,48,80,17
78,50,75,53,82,22
83,52,82,53,57,14
67,48,68,47,84,18
85,47,83,49,66,16
72,56,68,60,75,13
76,51,75,52,61,11
101,43,97,47,72,22
85,62,84,63,74,25
80,41,78,43,59,18
77,33,75,35,74,22
71,48,70,49,59,19
81,47,78,50,67,17
73,47,66,54,68,17
81,41,75,47,62,30
67,47,69,45,72,14
83,47,82,48,65,18
70,65,71,64,65,24
86,36,84,38,82,21
80,55,79,56,75,18
92,50,89,53,73,19
90,51,89,52,72,26
82,46,82,46,72,26
89,53,85,57,61,21
95,61,92,64,58,20
62,39,61,40,71,31
92,45,85,52,78,19
69,55,70,54,77,19
91,47,87,51,74,23
82,50,82,50,68,19
80,50,73,57,57,27
94,59,94,59,69,18
86,53,85,54,60,17
65,56,69,52,73,22
82,43,77,48,68,24
72,47,69,50,64,13
78,48,78,48,77,31
71,60,73,58,73,19
85,49,84,50,76,22
68,41,62,47,72,21
64,48,57,55,69,17
91,48,87,52,61,21
81,52,80,53,68,27
69,45,68,46,56,20
66,49,64,51,66,21
76,43,74,45,65,14
68,46,65,49,69,18
90,47,88,49,59,11
69,59,70,58,70,25
89,43,87,45,77,22
96,50,93,53,62,25
78,55,74,59,83,14
81,41,79,43,68,22
94,49,91,52,71,25
90,40,83,47,91,19
98,50,100,48,88,21
83,60,85,58,64,15
57,52,58,51,89,17
70,52,68,54,70,13
83,44,79,48,76,24
93,59,87,65,65,19
77,46,74,49,59,19
75,50,73,52,63,22
72,56,69,59,67,18
82,40,80,42,61,28
81,56,77,60,64,26
80,38,80,38,94,25
84,42,80,46,67,21
73,58,73,58,68,23
73,37,72,38,67,15
72,51,72,51,67,15
93,51,89,55,65,24
96,68,95,69,69,20
86,57,85,58,64,25
88,57,89,56,77,19
82,52,81,53,70,21
92,56,91,57,90,14
87,48,82,53,68,27
66,50,64,52,73,12
73,60,70,63,70,18
80,56,80,56,69,24
91,47,87,51,73,22
89,51,91,49,72,18
91,49,87,53,62,22
87,47,81,53,69,11
72,55,72,55,68,21
81,48,78,51,62,16
91,46,89,48,57,16
91,43,89,45,77,18
80,40,77,43,67,21
80,51,82,49,57,22
85,57,82,60,65,21
75,41,71,45,66,13
109,52,104,57,69,14
87,58,87,58,66,19
80,56,80,56,62,21
61,46,59,48,61,23
84,55,81,58,77,18
82,57,82,57,66,28
65,51,66,50,71,17
95,60,91,64,73,21
71,53,69,55,68,21
80,48,79,49,70,14
84,49,84,49,71,20
80,33,79,34,74,16
83,58,80,61,63,28
94,55,90,59,73,16
65,41,61,45,74,21
80,49,76,53,67,27
58,49,53,54,63,19
77,55,74,58,55,23
68,51,67,52,61,11
75,39,74,40,89,19
74,42,72,44,74,24
84,44,79,49,58,20
74,53,71,56,78,18
72,59,75,56,89,31
82,48,79,51,73,21
63,55,63,55,71,21
67,37,67,37,64,11
106,46,101,51,68,17
78,60,77,61,58,24
77,61,73,65,65,15
89,54,87,56,64,20
85,50,81,54,73,20
95,40,86,49,70,27
83,58,80,61,52,21
91,57,88,60,63,24
83,50,82,51,89,17
100,46,92,54,75,13
87,50,84,53,65,17
79,53,80,52,71,21
78,36,74,40,70,18
78,44,75,47,78,15
98,48,93,53,63,23
86,51,84,53,83,23
80,53,80,53,60,15
69,49,66,52,77,25
83,60,80,63,68,21
64,44,62,46,71,13
89,52,86,55,67,14
90,55,90,55,86,19
70,42,69,43,77,16
79,43,77,45,74,18
70,54,70,54,62,32
94,41,94,41,61,21
79,57,79,57,73,20
63,53,59,57,75,28
78,42,75,45,75,21
100,51,93,58,61,20
75,55,73,57,85,18
78,48,77,49,72,23
70,59,68,61,63,22
78,58,79,57,79,16
77,63,79,61,61,18
76,37,73,40,65,21
90,49,91,48,65,26
79,61,73,67,87,23
80,51,77,54,86,22
88,54,88,54,57,17
94,52,94,52,66,20
83,44,81,46,86,15
88,39,81,46,74,26
88,67,86,69,63,23
84,55,79,60,65,27
70,34,68,36,60,25
85,43,78,50,72,25
74,53,74,53,75,20
94,46,91,49,80,21
79,41,79,41,76,15
76,46,72,50,75,18
96,51,92,55,78,22
78,63,75,66,68,15
82,47,78,51,62,23
78,52,76,54,84,14
85,49,80,54,65,18
74,49,75,48,61,19
70,56,68,58,61,16
95,45,93,47,67,24
82,59,83,58,63,17
81,51,79,53,71,24
75,46,70,51,69,18
88,38,84,42,61,19
70,54,72,52,71,19
81,48,80,49,73,19
76,53,74,55,91,19
73,43,68,48,70,30
75,50,71,54,70,14
80,57,78,59,60,28
64,46,62,48,56,20
75,51,72,54,72,21
85,48,84,49,54,18
87,44,88,43,73,19
81,57,82,56,69,24
105,49,103,51,81,15
80,36,76,40,69,18
80,65,80,65,66,20
81,55,82,54,63,17
84,48,80,52,68,13
63,50,63,50,86,22
90,44,85,49,70,26
82,46,82,46,72,20
77,43,75,45,61,19
71,51,72,50,73,15
69,54,67,56,67,17
74,45,70,49,72,19
78,55,76,57,59,21
86,49,84,51,66,27
64,38,61,41,55,21
82,39,83,38,62,16
85,64,85,64,76,26
87,51,81,57,73,24
82,49,77,54,60,17
95,48,92,51,74,18
88,51,84,55,61,19
78,44,76,46,77,18
93,39,88,44,63,18
85,49,82,52,75,16
72,36,71,37,79,14
93,39,93,39,74,15
91,60,89,62,57,23
84,56,84,56,65,24
75,56,72,59,58,24
77,43,74,46,69,19
75,54,73,56,81,17
83,48,79,52,61,19
85,57,82,60,72,19
86,35,85,36,63,17
92,56,90,58,66,18
96,51,92,55,62,16
77,44,74,47,65,17
73,58,72,59,79,22
84,44,83,45,59,18
91,54,86,59,71,20
77,30,77,30,70,21
105,45,101,49,56,18
86,48,81,53,55,13
75,47,71,51,72,20
74,42,72,44,61,20
91,48,87,52,62,18
68,56,69,55,74,17
87,38,83,42,62,21
77,41,74,44,70,26
76,36,72,40,81,16
69,43,67,45,56,24
79,57,75,61,82,22
72,44,69,47,59,21
96,57,91,62,73,16
77,56,72,61,69,20
82,56,78,60,63,21
69,46,69,46,65,21
72,60,71,61,88,14
90,46,88,48,64,11
85,54,79,60,72,22
79,48,78,49,73,26
66,51,66,51,62,19
79,62,80,61,54,25
88,35,86,37,69,17
68,55,67,56,70,23
82,38,81,39,72,18
80,39,78,41,71,19
101,55,97,59,71,20
63,44,63,44,65,25
82,51,81,52,64,24
78,44,74,48,71,21
82,45,81,46,77,21
77,45,72,50,78,11
85,53,82,56,72,14
101,56,100,57,73,17
77,51,75,53,63,21
82,54,82,54,72,21
92,47,87,52,85,14
79,52,79,52,85,17
76,44,71,49,67,17
84,65,82,67,77,20
77,46,76,47,68,21
84,51,81,54,77,30
72,49,70,51,67,13
80,42,81,41,68,22
65,64,65,64,76,18
72,57,72,57,68,18
72,35,71,36,75,24
76,49,76,49,54,20
87,52,84,55,81,21
64,67,62,69,68,22
72,48,69,51,69,22
83,64,83,64,61,19
73,54,73,54,65,17
81,49,78,52,67,16
76,51,71,56,75,23
100,66,100,66,54,12
78,41,71,48,55,20
82,46,80,48,73,15
84,55,81,58,73,15
72,57,70,59,73,24
84,38,78,44,69,18
90,49,87,52,63,24
61,60,61,60,77,16
89,52,85,56,67,18
69,41,67,43,71,24
74,42,72,44,67,20
71,64,72,63,65,19
82,42,78,46,72,19
68,50,65,53,76,16
70,58,70,58,72,13
96,33,92,37,70,21
82,55,82,55,62,21
83,43,83,43,58,22
83,49,79,53,69,26
88,51,86,53,55,19
83,48,80,51,70,22
87,56,83,60,77,18
80,54,75,59,65,19
76,49,72,53,59,26
78,43,71,50,53,21
92,47,89,50,61,28
66,57,66,57,68,21
75,45,74,46,72,25
70,44,67,47,87,18
63,48,63,48,71,16
73,61,74,60,63,25
92,71,91,72,77,21
87,60,84,63,78,13
80,51,75,56,59,16
88,54,89,53,64,18
103,64,103,64,60,22
71,64,70,65,63,19
81,44,79,46,70,16
69,51,70,50,60,19
75,57,73,59,63,17
86,41,84,43,75,20
82,54,82,54,62,19
86,57,83,60,66,37
86,50,81,55,68,23
89,42,87,44,74,22
81,57,77,61,76,26
73,49,72,50,71,19
81,47,80,48,54,23
64,54,64,54,70,23
92,46,89,49,72,25
91,54,90,55,79,15
84,47,85,46,82,19
101,39,97,43,70,23
82,42,81,43,75,20
75,49,76,48,67,33
97,44,96,45,69,17
65,56,66,55,75,17
79,45,77,47,79,11
75,52,74,53,71,17
74,43,71,46,66,20
73,49,73,49,66,14
79,53,78,54,72,21
81,51,84,48,80,18
93,41,89,45,61,21
85,46,84,47,61,22
80,44,78,46,67,16
79,42,80,41,61,20
70,61,70,61,77,31
88,58,85,61,58,24
82,66,83,65,80,12
72,45,66,51,99,20
89,49,83,55,88,26
94,48,94,48,71,25
74,42,73,43,83,19
73,56,73,56,73,20
73,58,71,60,64,15
76,41,69,48,81,16
85,47,85,47,66,24
64,46,60,50,75,22
77,46,77,46,68,18
86,50,86,50,54,18
81,45,79,47,63,15
100,51,94,57,69,27
76,47,75,48,65,14
83,54,83,54,60,16
82,52,80,54,79,21
69,51,69,51,71,18
76,55,74,57,51,18
74,46,71,49,68,16
75,53,77,51,70,20
73,40,69,44,55,21
92,46,89,49,78,18
70,45,65,50,88,13
62,46,61,47,80,24
76,59,74,61,60,17
92,41,89,44,85,19
85,47,81,51,77,24
81,53,78,56,73,16
69,45,67,47,70,16
76,52,76,52,68,20
81,41,76,46,57,15
77,42,73,46,73,23
85,64,85,64,63,23
92,47,87,52,63,23
81,43,82,42,67,21
62,51,60,53,80,22
68,49,67,50,66,17
91,47,86,52,59,28
89,59,88,60,68,19
79,40,75,44,71,25
84,55,83,56,69,26
75,50,73,52,86,20
73,43,71,45,63,19
87,54,87,54,69,16
64,52,64,52,61,22
95,56,94,57,100,16
80,35,79,36,67,25
78,49,76,51,60,17
75,49,77,47,72,28
89,62,87,64,67,20
68,48,67,49,84,20
98,43,97,44,76,18
69,48,69,48,60,19
77,51,74,54,76,20
83,59,86,56,72,23
74,42,73,43,75,25
83,45,79,49,74,26
71,61,70,62,70,15
93,37,91,39,78,26
80,47,79,48,66,15
82,55,82,55,56,15
75,51,73,53,82,18
78,50,79,49,64,19
83,44,78,49,63,14
78,42,76,44,76,16
75,50,72,53,54,17
62,51,61,52,87,21
84,51,84,51,63,13
74,52,71,55,69,17
74,40,69,45,60,19
80,54,82,52,85,17
76,47,74,49,71,24
83,53,81,55,77,17
83,49,82,50,83,18
87,51,86,52,77,12
69,49,69,49,73,24
74,57,74,57,59,20
82,49,80,51,56,33
77,45,76,46,64,27
82,46,82,46,82,26
88,57,83,62,69,25
79,48,80,47,72,20
62,56,63,55,74,10
74,44,73,45,80,11
72,46,72,46,63,22
71,48,71,48,72,12
79,61,79,61,66,17
86,54,83,57,65,19
90,65,89,66,79,21
82,57,77,62,77,19
75,50,72,53,74,22
87,44,80,51,61,23
86,62,84,64,71,20
74,52,76,50,82,15
88,56,83,61,63,27
75,49,67,57,86,25
69,50,66,53,59,23
80,61,78,63,70,16
66,49,68,47,65,15
80,37,78,39,79,24
86,51,80,57,79,13
89,48,85,52,89,27
97,37,96,38,66,20
78,48,77,49,75,29
84,58,76,66,62,11
73,42,73,42,65,27
74,61,80,55,73,28
60,40,57,43,69,16
83,47,83,47,64,21
81,54,80,55,70,19
75,49,75,49,75,20
87,43,84,46,69,15
76,57,75,58,76,17
70,59,69,60,76,16
63,53,62,54,65,24
70,47,68,49,60,29
72,53,75,50,68,23
84,47,83,48,71,14
81,45,78,48,65,18
81,53,79,55,63,20
94,46,94,46,75,16
75,62,74,63,76,26
78,40,73,45,68,21
64,56,65,55,71,14
86,41,85,42,81,20
86,41,81,46,76,30
87,57,84,60,52,18
73,49,70,52,76,17
59,61,63,57,77,26
80,43,76,47,82,10
72,40,70,42,67,19
81,51,81,51,61,21
74,49,75,48,80,19
80,54,77,57,72,20
80,55,79,56,77,17
69,58,66,61,84,15
83,39,78,44,73,19
66,48,65,49,72,13
88,47,89,46,70,17
82,48,81,49,72,26
86,43,87,42,64,26
84,40,83,41,83,21
79,49,76,52,75,26
82,49,79,52,62,19
66,55,65,56,60,15
88,60,85,63,75,19
75,61,74,62,63,16
94,47,91,50,62,16
74,58,70,62,72,28
74,56,74,56,61,27
91,57,88,60,78,14
68,51,67,52,72,17
93,49,94,48,64,11
84,58,81,61,63,18
69,51,69,51,64,15
84,37,80,41,77,14
90,60,89,61,62,25
83,52,83,52,78,11
80,40,79,41,68,23
72,48,71,49,55,19
79,49,76,52,72,23
81,49,79,51,85,19
72,51,71,52,69,17
93,56,92,57,67,15
81,38,75,44,66,21
77,62,78,61,69,15
83,49,79,53,74,22
76,50,74,52,67,21
90,57,85,62,63,22
67,46,67,46,84,16
83,53,80,56,70,18
67,56,67,56,55,19
94,41,90,45,85,21
66,56,62,60,57,17
84,46,84,46,69,24
85,50,82,53,65,26
79,44,77,46,83,17
75,54,75,54,72,22
93,58,89,62,77,20
81,44,79,46,61,25
70,53,71,52,73,20
89,57,85,61,72,14
95,38,89,44,83,26
86,43,81,48,82,20
83,47,82,48,62,20
71,50,72,49,55,21
70,53,74,49,70,18
72,39,69,42,73,21
79,58,78,59,56,15
60,52,58,54,67,15
75,50,73,52,74,21
79,38,74,43,79,23
74,60,71,63,57,15
62,46,64,44,73,25
88,27,82,33,63,20
77,63,78,62,81,16
92,55,91,56,71,19
87,54,85,56,81,25
76,55,68,63,80,16
83,44,81,46,71,21
65,56,63,58,67,22
78,40,74,44,75,20
72,50,70,52,66,22
82,44,75,51,84,16
67,41,63,45,77,26
84,62,84,62,70,27
81,57,79,59,65,17
