"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
83,49,50,82,56,31
88,49,45,92,59,18
70,44,42,72,62,19
73,47,32,88,85,23
73,44,37,80,76,22
82,46,36,92,78,19
75,55,36,94,76,14
66,48,28,86,76,18
77,56,48,85,59,18
71,55,36,90,65,15
85,49,40,94,66,15
80,46,45,81,59,19
94,56,40,110,74,28
92,48,56,84,67,20
89,53,22,120,86,9
82,38,37,83,66,21
92,52,21,123,85,19
75,57,39,93,63,18
88,44,36,96,66,21
83,47,33,97,74,18
77,61,33,105,61,14
74,38,41,71,70,23
72,45,28,89,69,16
66,56,31,91,77,23
77,49,25,101,83,18
76,45,34,87,69,19
69,53,46,76,59,19
84,52,57,79,59,27
77,50,30,97,88,22
86,55,34,107,75,18
81,47,31,97,76,13
77,43,42,78,71,21
101,41,45,97,72,34
77,51,44,84,73,21
86,50,41,95,76,19
83,42,40,85,80,27
81,58,40,99,61,20
81,45,35,91,65,12
69,45,23,91,75,13
90,49,35,104,71,17
77,54,29,102,80,12
88,40,39,89,69,22
81,60,35,106,72,16
67,39,33,73,59,15
75,50,45,80,58,16
100,41,42,99,63,17
79,47,36,90,65,17
91,56,45,102,66,17
94,49,34,109,71,21
85,47,43,89,64,17
92,47,33,106,79,9
82,56,41,97,61,18
80,56,36,100,73,23
79,60,51,88,63,16
84,43,44,83,75,27
83,53,45,91,64,16
90,49,56,83,64,20
81,55,31,105,86,21
78,49,31,96,73,17
97,59,50,106,72,29
78,58,35,101,75,15
98,54,36,116,78,17
76,43,49,70,62,16
78,32,41,69,75,15
82,59,46,95,60,20
57,40,29,68,65,22
78,51,38,91,73,16
71,48,33,86,79,24
101,48,32,117,73,21
94,52,48,98,69,28
68,57,28,97,75,24
89,40,46,83,72,20
91,51,33,109,78,15
88,39,44,83,76,28
90,52,36,106,77,18
86,46,43,89,63,27
94,49,48,95,63,19
76,62,46,92,64,23
87,44,33,98,72,19
91,45,35,101,74,16
74,50,19,105,80,16
91,47,32,106,86,19
70,49,31,88,75,17
90,56,42,104,68,16
68,46,38,76,78,20
75,52,46,81,63,32
79,54,45,88,73,20
93,50,47,96,73,23
87,41,26,102,80,20
68,58,24,102,80,13
97,50,35,112,75,19
85,49,33,101,71,14
80,47,46,81,60,15
72,63,40,95,60,15
70,54,41,83,85,24
89,37,41,85,73,20
93,50,58,85,54,20
74,51,42,83,62,20
78,50,26,102,88,24
67,44,24,87,74,12
84,48,28,104,71,19
78,52,39,91,72,23
84,65,27,122,80,17
83,57,48,92,70,21
69,49,33,85,69,19
84,58,34,108,76,22
73,42,37,78,66,14
71,56,38,89,70,22
87,50,44,93,57,20
62,46,34,74,71,20
71,54,46,79,64,24
63,44,38,69,70,25
75,39,27,87,78,21
79,55,34,100,85,24
77,47,20,104,74,13
74,50,36,88,74,24
78,53,56,75,65,26
63,37,31,69,64,21
71,43,39,75,64,24
85,43,26,102,78,18
84,47,41,90,63,15
95,44,32,107,71,19
84,43,38,89,72,17
73,48,19,102,72,15
87,47,26,108,86,22
77,48,26,99,82,12
86,47,33,100,70,15
82,52,38,96,65,19
77,58,42,93,70,28
75,56,39,92,66,23
91,52,40,103,73,27
97,49,53,93,70,21
71,48,47,72,65,17
67,53,44,76,59,26
72,36,22,86,72,14
71,41,44,68,69,20
66,44,27,83,71,18
92,43,37,98,70,21
91,52,42,101,69,19
75,46,30,91,81,18
79,37,35,81,64,19
92,56,33,115,75,19
75,55,42,88,64,21
82,59,26,115,74,15
96,63,46,113,75,27
81,51,21,111,86,18
77,55,33,99,72,21
79,50,41,88,65,17
96,48,38,106,69,20
90,58,43,105,66,21
77,42,45,74,56,18
80,47,33,94,63,13
73,54,36,91,77,24
86,51,41,96,64,13
85,46,31,100,76,20
89,45,21,113,89,21
74,68,43,99,74,16
80,40,38,82,66,19
95,49,43,101,77,20
73,51,37,87,71,18
79,40,40,79,61,20
67,48,34,81,70,18
85,55,47,93,72,19
79,40,42,77,66,13
89,44,35,98,65,10
97,48,45,100,73,23
75,49,33,91,75,28
86,50,47,89,66,19
80,48,41,87,73,28
79,43,35,87,71,23
74,61,46,89,63,25
66,57,39,84,72,15
84,43,28,99,83,15
77,52,48,81,63,26
89,35,27,97,81,17
77,42,41,78,73,32
90,47,38,99,67,14
72,45,37,80,68,21
83,51,43,91,65,21
66,48,42,72,56,21
69,49,32,86,72,18
68,43,38,73,70,14
74,54,30,98,67,17
86,45,35,96,80,19
73,51,31,93,78,18
82,41,49,74,63,37
80,44,40,84,64,12
77,59,39,97,60,17
65,62,33,94,72,28
76,54,40,90,76,19
65,55,40,80,66,23
66,48,41,73,63,20
82,48,31,99,71,19
72,43,31,84,80,28
71,47,41,77,73,30
76,44,31,89,77,23
61,46,21,86,79,9
67,37,32,72,65,25
77,50,33,94,74,17
66,49,44,71,60,17
94,47,33,108,77,26
89,55,29,115,79,12
85,50,41,94,70,22
82,47,34,95,73,30
77,39,34,82,78,25
72,52,42,82,58,16
76,52,38,90,66,22
81,49,41,89,64,19
100,56,32,124,87,28
83,46,33,96,75,25
81,48,45,84,64,18
94,46,46,94,58,16
90,50,44,96,67,22
75,53,35,93,68,14
80,42,28,94,83,18
76,44,36,84,73,24
90,38,49,79,60,22
79,61,36,104,69,18
91,52,47,96,62,21
74,48,43,79,52,19
79,43,26,96,82,16
62,60,34,88,64,17
64,44,28,80,74,21
95,59,42,112,56,8
62,53,37,78,73,27
76,53,37,92,68,14
66,45,38,73,64,17
75,48,41,82,58,24
89,47,34,102,67,15
83,43,37,89,77,18
73,46,43,76,63,26
72,42,36,78,66,15
90,45,43,92,61,15
94,49,52,91,72,14
77,54,45,86,67,29
73,47,41,79,65,19
86,52,45,93,60,18
63,42,31,74,69,25
83,43,30,96,79,13
78,52,47,83,46,21
94,43,30,107,71,24
77,47,27,97,88,18
81,34,50,65,53,20
79,45,27,97,74,19
69,54,32,91,63,11
98,56,32,122,70,18
80,45,41,84,69,16
80,57,44,93,74,21
74,58,42,90,75,16
88,56,47,97,62,21
77,48,40,85,64,25
81,64,42,103,60,17
82,50,27,105,82,18
72,49,33,88,68,20
76,50,33,93,67,24
70,48,24,94,73,15
68,51,42,77,57,14
74,54,35,93,79,21
94,48,41,101,66,18
85,52,46,91,75,22
91,46,43,94,74,21
73,56,38,91,77,25
88,45,47,86,56,14
91,63,61,93,58,26
79,60,51,88,58,17
76,40,26,90,78,19
76,49,49,76,67,14
93,50,45,98,66,25
80,59,56,83,55,27
72,60,45,87,66,23
81,44,34,91,79,19
67,63,46,84,67,25
72,50,32,90,69,19
88,52,36,104,76,25
66,60,27,99,73,11
86,45,39,92,70,14
72,50,22,100,76,23
82,33,34,81,77,17
84,52,36,100,64,16
80,48,39,89,70,24
69,50,41,78,70,20
76,52,52,76,51,19
93,50,26,117,84,21
98,49,42,105,81,25
88,44,40,92,80,25
81,65,39,107,77,15
83,57,30,110,79,18
77,51,36,92,66,17
65,58,30,93,70,18
77,50,37,90,78,19
76,50,34,92,79,19
76,55,40,91,75,27
84,50,36,98,79,28
104,50,55,99,63,21
69,56,38,87,62,26
86,59,49,96,68,24
67,41,40,68,63,21
61,45,43,63,68,23
84,44,43,85,68,26
65,42,39,68,67,26
69,57,30,96,73,18
79,57,40,96,66,19
89,48,48,89,54,21
74,55,45,84,63,19
88,46,34,100,84,18
77,52,41,88,75,22
72,60,41,91,64,19
86,54,37,103,88,15
96,40,32,104,74,15
58,38,30,66,66,18
92,53,50,95,68,24
93,58,43,108,60,14
97,50,41,106,71,17
86,47,41,92,80,23
78,51,29,100,75,13
103,51,34,120,79,23
79,46,43,82,62,19
85,49,38,96,66,18
90,50,45,95,64,20
66,52,33,85,63,25
76,39,32,83,71,20
103,48,49,102,78,33
76,57,49,84,56,25
82,61,38,105,79,22
78,50,43,85,59,20
73,54,36,91,75,28
74,57,37,94,74,24
93,39,32,100,80,25
78,43,33,88,75,21
94,50,36,108,73,18
65,61,27,99,74,17
79,50,34,95,83,31
72,58,41,89,64,18
82,42,47,77,57,21
84,48,29,103,70,15
73,47,34,86,75,17
79,70,37,112,66,20
86,52,40,98,65,19
69,49,37,81,68,26
86,50,36,100,64,13
89,54,45,98,67,28
67,64,46,85,69,26
86,45,35,96,68,17
74,53,37,90,76,16
74,61,35,100,70,16
90,45,43,92,80,29
69,51,39,81,65,22
70,69,35,104,73,16
74,41,40,75,68,18
83,48,42,89,53,26
81,52,37,96,71,23
82,47,30,99,81,18
67,63,34,96,69,20
68,62,31,99,70,15
84,55,29,110,78,17
68,62,38,92,63,14
83,50,38,95,69,20
76,56,39,93,66,17
80,55,47,88,61,22
87,46,36,97,72,20
65,59,28,96,79,25
83,47,44,86,62,15
64,46,24,86,73,19
79,54,37,96,67,25
76,57,33,100,70,20
78,53,30,101,69,18
59,48,38,69,74,23
83,57,35,105,68,12
94,49,32,111,74,28
70,59,37,92,66,20
75,67,38,104,63,17
89,46,30,105,78,19
84,42,29,97,79,18
74,35,40,69,61,25
64,51,29,86,78,19
93,55,48,100,72,22
71,49,28,92,75,24
82,55,58,79,51,16
85,50,30,105,82,23
96,51,30,117,69,14
80,46,38,88,70,25
77,40,38,79,64,16
86,53,39,100,77,14
74,50,34,90,67,15
80,58,47,91,56,21
68,39,46,61,66,19
73,52,40,85,61,15
79,52,35,96,72,16
72,37,30,79,72,13
82,61,20,123,90,15
70,42,32,80,59,21
79,48,42,85,68,19
74,64,37,101,69,22
83,50,51,82,63,20
66,47,31,82,69,17
84,53,48,89,70,17
81,49,40,90,68,32
81,51,25,107,80,11
73,40,43,70,61,24
94,55,33,116,69,17
79,41,45,75,69,19
82,48,28,102,72,20
89,59,56,92,56,29
88,59,32,115,78,16
71,40,35,76,74,17
98,47,40,105,72,16
70,40,27,83,63,20
90,47,34,103,78,21
68,44,28,84,73,16
93,58,39,112,60,21
81,46,41,86,59,14
95,47,40,102,77,16
72,48,32,88,79,25
79,54,32,101,77,17
84,56,30,110,80,16
85,40,36,89,70,22
83,52,39,96,62,17
84,57,43,98,72,25
83,51,35,99,69,22
75,50,24,101,75,18
84,59,36,107,73,18
60,39,32,67,82,21
81,50,37,94,66,16
95,46,55,86,60,17
89,53,36,106,75,29
90,54,33,111,70,16
68,54,38,84,69,27
88,49,30,107,74,18
84,44,36,92,64,22
76,46,24,98,86,15
67,44,30,81,66,15
80,49,31,98,77,21
70,44,44,70,71,22
86,58,36,108,75,24
77,40,40,77,61,19
82,47,34,95,79,13
72,47,28,91,83,22
75,43,37,81,68,26
93,53,43,103,65,14
84,41,46,79,57,24
91,51,38,104,74,20
83,51,33,101,81,14
61,47,30,78,81,25
91,47,39,99,68,27
80,54,44,90,72,20
80,60,44,96,63,23
68,54,45,77,60,20
91,47,25,113,71,13
68,67,37,98,75,19
77,48,37,88,62,23
69,55,35,89,78,30
86,53,32,107,79,17
87,55,45,97,60,18
69,44,29,84,77,17
72,42,39,75,71,18
89,64,31,122,63,18
86,53,31,108,75,20
84,59,45,98,68,25
71,53,48,76,61,29
87,45,37,95,76,23
67,36,31,72,69,15
81,39,40,80,68,23
82,47,50,79,64,19
96,47,30,113,75,16
70,47,43,74,62,32
96,47,42,101,64,23
89,48,41,96,61,18
79,61,37,103,72,16
80,42,34,88,69,18
77,52,44,85,71,22
80,61,42,99,69,16
73,59,38,94,69,14
62,40,33,69,68,16
70,45,47,68,61,22
82,44,30,96,77,21
79,55,45,89,61,26
67,58,36,89,68,27
92,44,36,100,76,12
78,56,31,103,78,13
82,53,40,95,72,22
82,34,40,76,59,16
83,43,35,91,71,19
84,57,32,109,80,20
74,46,45,75,61,32
77,40,33,84,71,25
81,46,37,90,74,18
81,49,49,81,64,21
84,48,27,105,92,21
82,52,31,103,79,21
80,55,39,96,64,21
93,44,38,99,73,19
82,50,34,98,77,19
85,42,50,77,70,25
88,44,33,99,75,28
66,48,39,75,65,24
85,61,32,114,66,8
73,51,32,92,71,15
71,59,24,106,81,24
70,63,40,93,71,20
88,55,37,106,73,20
92,48,47,93,59,22
98,54,50,102,62,18
85,62,57,90,68,28
67,57,39,85,59,22
82,57,58,81,59,29
83,50,35,98,70,14
100,50,46,104,71,27
83,57,41,99,57,15
74,62,37,99,62,19
79,52,30,101,73,24
78,41,31,88,68,21
88,46,46,88,73,24
74,55,44,85,67,26
82,50,42,90,71,17
92,31,34,89,70,21
83,47,42,88,71,21
76,55,46,85,64,20
72,52,40,84,60,23
77,45,25,97,74,12
74,62,43,93,74,23
95,38,35,98,75,20
78,51,42,87,71,14
65,44,41,68,57,28
83,46,34,95,72,20
81,55,28,108,64,13
78,61,38,101,73,21
72,53,30,95,80,11
100,53,41,112,77,19
69,33,31,71,71,17
73,48,44,77,59,21
83,45,43,85,63,20
78,64,44,98,79,23
72,47,34,85,82,22
68,41,29,80,85,26
92,49,30,111,75,18
68,50,34,84,75,25
94,44,39,99,67,20
99,65,31,133,85,15
87,58,42,103,69,17
79,57,54,82,66,28
78,61,44,95,75,23
89,62,48,103,71,21
85,49,37,97,74,22
83,55,37,101,68,21
73,50,33,90,75,25
76,67,39,104,61,18
86,54,55,85,56,21
75,52,29,98,73,14
84,53,46,91,75,29
83,36,21,98,80,18
73,48,43,78,62,23
87,57,37,107,68,19
72,57,28,101,73,18
75,50,34,91,63,22
85,47,28,104,87,21
82,48,38,92,67,17
78,56,40,94,75,27
68,50,25,93,82,17
88,48,59,77,52,26
98,41,45,94,54,16
67,46,39,74,74,22
66,45,50,61,55,26
85,43,34,94,72,19
85,51,34,102,69,11
81,54,50,85,72,19
80,56,45,91,70,23
73,49,35,87,66,18
83,52,48,87,69,28
97,49,42,104,65,19
72,49,33,88,66,15
88,41,27,102,76,16
73,53,43,83,73,20
80,57,29,108,77,22
72,50,33,89,58,15
93,45,54,84,61,23
73,51,42,82,66,16
84,44,32,96,72,20
68,51,34,85,81,24
77,54,39,92,67,18
78,56,42,92,64,25
63,63,44,82,55,21
75,54,31,98,62,19
67,39,32,74,73,27
66,58,27,97,81,24
80,39,42,77,58,20
86,43,38,91,74,18
82,50,33,99,79,19
73,57,37,93,83,24
77,55,32,100,75,29
76,53,47,82,64,23
75,53,37,91,67,15
88,42,36,94,73,22
66,47,40,73,65,23
68,55,52,71,56,19
87,35,43,79,63,23
69,54,27,96,84,20
79,43,42,80,70,23
67,54,42,79,70,23
75,51,32,94,60,15
74,57,34,97,74,19
95,42,60,77,62,25
94,54,41,107,63,20
74,57,50,81,69,21
87,37,37,87,64,11
87,49,47,89,55,20
79,54,48,85,65,17
72,53,37,88,71,14
73,52,31,94,76,18
78,52,33,97,63,13
76,49,31,94,72,21
81,54,36,99,75,28
83,49,33,99,77,15
82,51,35,98,74,19
81,49,33,97,70,20
77,56,36,97,76,23
90,61,31,120,81,18
79,43,30,92,64,20
79,59,47,91,68,23
91,40,39,92,65,26
86,52,43,95,69,18
78,40,35,83,71,24
78,61,33,106,72,11
82,49,43,88,58,13
70,52,22,100,87,12
82,57,37,102,68,19
67,52,37,82,74,28
85,52,36,101,72,15
83,57,30,110,70,24
69,48,40,77,65,21
74,57,28,103,80,16
67,53,36,84,63,13
82,52,37,97,74,24
102,53,43,112,68,25
89,44,29,104,88,29
75,49,28,96,69,14
75,58,43,90,64,19
77,41,28,90,78,16
76,58,36,98,63,18
91,50,40,101,73,15
82,56,37,101,69,23
75,52,34,93,77,19
75,56,32,99,74,26
81,53,48,86,66,20
87,43,41,89,62,14
74,47,51,70,64,23
66,60,59,67,39,17
84,51,40,95,66,21
87,51,23,115,86,16
85,60,47,98,72,20
55,41,36,60,64,11
72,32,45,59,57,21
66,62,38,90,67,21
86,49,33,102,82,21
72,39,30,81,80,24
73,39,36,76,77,20
69,49,29,89,76,21
82,50,52,80,50,17
65,51,40,76,68,15
79,46,21,104,86,18
71,42,39,74,71,28
86,51,57,80,75,37
71,38,27,82,77,24
80,53,35,98,74,17
80,52,38,94,64,12
86,48,40,94,68,22
83,49,32,100,70,11
82,40,42,80,68,16
76,50,40,86,72,20
84,53,31,106,82,24
81,49,37,93,65,22
87,60,35,112,72,11
74,49,38,85,73,24
77,58,30,105,75,14
89,56,38,107,60,10
80,46,39,87,69,27
86,52,45,93,82,25
70,37,17,90,96,17
96,49,40,105,59,25
79,49,32,96,71,19
102,58,57,103,63,22
63,40,21,82,81,16
94,55,38,111,73,14
89,49,42,96,58,15
73,51,46,78,62,26
86,35,44,77,70,24
68,41,38,71,59,26
77,54,45,86,71,24
77,45,28,94,74,17
72,36,22,86,86,12
92,48,44,96,66,22
72,54,30,96,82,17
95,47,36,106,72,20
77,43,53,67,61,19
79,57,49,87,53,22
74,51,34,91,73,17
99,42,35,106,66,11
86,50,32,104,71,13
96,50,27,119,77,13
77,58,27,108,74,17
75,53,38,90,71,21
84,49,25,108,76,19
80,51,38,93,68,14
75,58,39,94,64,23
77,55,38,94,75,18
77,42,40,79,53,19
69,45,24,90,75,19
102,57,31,128,85,23
80,53,38,95,61,21
91,49,50,90,65,22
104,45,46,103,67,22
76,50,46,80,63,16
62,50,36,76,66,21
67,47,33,81,65,22
79,40,34,85,69,21
84,58,46,96,71,25
80,52,27,105,74,16
85,49,23,111,78,15
87,36,34,89,72,16
77,56,39,94,70,20
81,56,17,120,84,11
101,51,43,109,70,21
109,54,37,126,80,20
81,46,28,99,85,17
91,53,30,114,71,21
76,54,33,97,67,13
69,45,27,87,80,16
70,55,37,88,60,18
78,67,44,101,62,20
77,54,34,97,74,15
84,49,38,95,70,20
69,52,27,94,89,16
76,53,36,93,69,19
87,59,32,114,82,20
83,50,51,82,67,29
76,51,41,86,67,11
93,52,45,100,62,25
87,56,30,113,80,24
93,47,40,100,58,20
72,58,29,101,77,20
82,58,23,117,81,17
73,49,38,84,78,21
86,48,55,79,62,24
74,59,46,87,60,21
69,49,30,88,82,29
73,47,43,77,63,19
71,59,34,96,78,21
79,60,35,104,74,29
80,49,34,95,75,17
76,49,49,76,61,23
82,70,46,106,66,18
87,49,28,108,75,18
89,50,35,104,81,20
79,39,26,92,85,17
85,52,34,103,69,13
69,41,37,73,63,31
57,44,30,71,61,20
96,47,40,103,71,25
83,39,45,77,69,17
81,44,35,90,79,28
79,42,40,81,64,12
75,56,47,84,53,18
72,41,44,69,63,21
83,51,54,80,60,26
81,44,42,83,65,19
87,57,30,114,81,21
89,55,45,99,66,19
71,61,31,101,80,14
67,44,40,71,62,20
81,43,33,91,76,19
92,44,49,87,60,20
86,58,35,109,72,24
101,46,33,114,71,18
85,47,40,92,60,14
80,40,34,86,80,27
59,46,36,69,73,27
83,47,40,90,70,22
82,49,28,103,72,16
76,58,28,106,73,19
68,50,34,84,78,15
80,44,26,98,87,22
66,49,44,71,62,15
95,44,25,114,81,15
74,48,39,83,67,21
78,63,34,107,74,27
69,35,34,70,73,17
68,61,30,99,65,15
78,54,36,96,68,19
76,41,46,71,76,22
105,38,58,85,54,17
90,42,53,79,60,29
60,54,27,87,69,15
71,44,25,90,78,11
82,42,38,86,61,14
90,53,44,99,64,25
66,44,34,76,73,20
88,37,36,89,69,17
74,47,47,74,55,20
80,35,41,74,76,25
77,58,41,94,62,19
77,67,43,101,72,17
80,44,36,88,83,21
75,45,36,84,74,18
89,48,40,97,66,16
68,44,34,78,62,10
75,43,22,96,79,21
77,47,38,86,72,23
68,47,36,79,74,25
69,47,34,82,67,20
88,53,38,103,81,26
87,46,59,74,54,20
88,48,47,89,69,21
86,55,49,92,58,22
76,53,48,81,70,30
87,53,44,96,73,18
80,49,33,96,70,16
73,48,28,93,79,17
75,48,35,88,64,15
91,51,36,106,72,21
87,68,38,117,82,28
91,49,42,98,62,15
75,52,47,80,63,28
78,51,26,103,70,9
78,50,31,97,80,22
74,48,42,80,61,19
62,60,34,88,78,18
81,65,47,99,64,19
68,61,35,94,73,25
76,53,33,96,78,23
71,47,37,81,73,20
76,44,31,89,76,20
74,58,45,87,60,27
68,51,36,83,63,19
80,52,46,86,55,18
93,51,33,111,73,24
99,50,37,112,73,18
75,63,31,107,69,15
76,40,28,88,71,12
70,47,40,77,65,17
80,60,32,108,83,17
83,55,32,106,72,16
86,62,57,91,64,18
85,54,41,98,62,16
80,57,32,105,82,25
70,60,21,109,76,25
103,36,41,98,76,21
80,49,38,91,77,18
72,57,48,81,67,26
72,40,28,84,87,10
74,48,24,98,82,18
65,50,40,75,63,27
83,46,34,95,72,19
85,55,38,102,69,19
83,47,34,96,72,16
90,53,42,101,71,24
73,54,37,90,72,17
89,54,36,107,77,27
78,50,31,97,74,14
73,53,36,90,65,21
86,56,40,102,65,17
74,49,34,89,57,18
68,49,43,74,56,16
77,48,37,88,72,16
68,36,34,70,67,19
80,38,34,84,74,18
89,58,26,121,78,19
91,42,37,96,72,18
83,52,46,89,71,28
86,49,36,99,71,17
92,44,50,86,63,25
77,44,36,85,74,19
78,40,32,86,62,20
87,40,30,97,77,14
85,39,26,98,82,24
74,41,41,74,83,26
88,63,45,106,65,19
89,60,50,99,59,21
76,52,28,100,82,19
78,56,35,99,70,12
73,45,32,86,89,20
84,63,41,106,81,26
83,55,45,93,67,14
81,50,34,97,62,25
85,47,49,83,56,21
80,49,31,98,85,17
80,59,51,88,50,22
76,46,38,84,70,20
80,46,39,87,58,13
84,41,35,90,71,27
92,64,50,106,64,17
57,42,28,71,66,20
74,36,30,80,67,21
65,55,37,83,60,26
76,46,35,87,61,27
93,46,43,96,61,18
94,43,42,95,62,26
84,49,43,90,66,16
70,41,29,82,81,18
103,51,60,94,60,26
82,58,53,87,58,24
70,47,39,78,67,19
84,60,40,104,71,24
89,49,35,103,78,18
72,56,28,100,88,20
76,39,32,83,74,22
84,50,42,92,60,16
73,37,34,76,73,20
79,60,39,100,61,16
84,53,37,100,74,18
76,38,33,81,68,19
74,56,45,85,66,21
65,50,42,73,66,29
73,46,28,91,79,18
78,42,33,87,76,14
92,53,35,110,76,20
79,49,40,88,67,20
71,49,25,95,72,16
71,52,36,87,63,18
62,51,42,71,67,22
83,57,39,101,76,28
67,48,40,75,64,18
83,42,41,84,71,17
85,46,44,87,71,20
81,58,36,103,66,17
89,53,56,86,72,35
88,50,49,89,70,26
78,41,34,85,81,18
65,34,41,58,56,20
88,51,32,107,84,20
74,55,50,79,58,16
90,47,34,103,69,11
73,50,44,79,64,20
99,58,40,117,72,19
81,59,38,102,73,25
95,66,33,128,91,21
74,42,32,84,67,21
81,42,32,91,72,20
71,46,29,88,79,25
82,52,31,103,90,27
80,45,36,89,67,18
84,57,53,88,66,17
75,42,43,74,70,19
86,47,34,99,73,18
80,50,32,98,70,23
74,47,40,81,55,13
77,61,36,102,72,19
78,52,44,86,65,19
94,45,53,86,58,15
74,45,39,80,64,19
59,49,40,68,62,20
93,53,29,117,73,18
98,51,40,109,70,20
73,51,30,94,85,18
66,66,44,88,59,21
67,55,31,91,67,16
66,52,33,85,74,24
78,42,41,79,66,14
69,61,43,87,60,19
82,62,37,107,86,18
81,49,43,87,53,19
73,50,33,90,67,20
78,55,46,87,53,23
71,50,37,84,68,18
77,43,42,78,66,23
70,42,30,82,80,21
91,43,45,89,62,20
69,55,27,97,82,21
74,51,46,79,64,20
71,55,34,92,71,14
81,51,29,103,71,18
88,58,55,91,67,26
57,57,30,84,81,16
96,47,29,114,75,16
83,51,51,83,62,25
87,47,34,100,80,18
96,69,53,112,62,23
83,58,48,93,68,24
86,41,33,94,84,18
56,45,38,63,57,22
83,49,40,92,70,21
80,44,37,87,71,16
91,51,56,86,60,25
68,44,30,82,69,19
57,53,35,75,70,17
71,44,28,87,69,14
71,48,38,81,61,19
79,51,47,83,70,21
73,38,54,57,49,30
75,65,31,109,67,14
74,57,45,86,77,29
84,43,28,99,82,19
70,56,42,84,54,17
79,57,30,106,78,30
74,50,39,85,62,24
77,62,49,90,66,27
80,47,36,91,79,19
78,43,33,88,70,10
80,44,43,81,67,23
91,50,47,94,60,18
84,39,40,83,61,19
70,38,30,78,58,14
79,53,46,86,57,24
85,53,50,88,67,18
91,48,41,98,59,16
87,58,44,101,84,22
76,44,27,93,79,18
86,41,43,84,70,24
81,41,37,85,67,16
81,42,41,82,74,16
77,57,43,91,61,21
100,45,56,89,58,19
67,53,31,89,74,25
74,39,44,69,57,15
89,39,42,86,63,18
92,48,29,111,73,20
90,43,43,90,70,18
68,42,27,83,73,16
74,54,36,92,74,33
71,46,36,81,58,10
75,60,28,107,68,17
79,30,35,74,78,10
83,53,35,101,65,15
86,60,37,109,76,24
68,57,43,82,66,26
79,47,39,87,65,23
89,46,35,100,67,15
93,52,55,90,69,31
89,48,51,86,63,20
80,50,46,84,64,22
76,48,33,91,74,20
79,44,45,78,65,23
76,46,34,88,63,23
74,58,48,84,62,22
89,57,51,95,55,23
92,43,35,100,77,18
84,53,54,83,56,30
71,40,35,76,61,18
81,54,28,107,85,18
78,55,35,98,75,20
73,49,41,81,58,17
95,49,40,104,72,31
70,39,29,80,78,21
91,52,31,112,74,18
82,52,42,92,55,11
64,49,34,79,66,16
91,44,41,94,69,27
77,44,36,85,61,21
87,45,45,87,63,26
69,51,34,86,72,13
79,48,47,80,68,25
75,58,41,92,64,21
83,51,52,82,67,18
79,57,39,97,70,20
82,43,28,97,76,16
76,59,50,85,62,20
68,44,32,80,69,21
88,54,31,111,92,21
74,48,27,95,80,19
89,63,39,113,65,19
92,46,37,101,66,18
71,52,34,89,72,14
89,62,35,116,71,20
79,43,44,78,62,23
62,52,39,75,57,26
82,48,27,103,81,22
71,46,38,79,58,10
99,67,30,136,78,9
87,48,54,81,72,24
86,55,35,106,75,23
78,50,33,95,83,25
59,49,25,83,75,14
77,44,44,77,65,23
71,50,29,92,69,14
80,53,43,90,70,19
67,44,30,81,84,21
95,45,30,110,82,17
77,54,35,96,68,20
85,48,38,95,80,26
60,58,27,91,80,26
72,65,38,99,74,26
76,49,36,89,72,17
84,51,31,104,83,23
64,57,31,90,73,17
90,48,49,89,65,14
76,42,48,70,63,28
92,58,43,107,70,20
84,51,45,90,63,14
78,45,35,88,83,22
80,37,27,90,66,16
76,40,49,67,52,16
86,47,32,101,73,18
76,50,46,80,62,20
78,46,34,90,76,26
82,48,47,83,57,24
80,59,44,95,78,19
88,48,45,91,64,27
81,53,36,98,73,12
72,49,27,94,78,16
77,37,36,78,68,14
76,47,45,78,52,23
94,44,37,101,67,21
110,52,27,135,85,17
86,44,27,103,73,17
76,42,37,81,76,24
94,56,43,107,74,17
73,58,29,102,79,18
72,58,36,94,71,15
88,59,40,107,73,22
85,49,36,98,65,22
84,53,45,92,66,15
67,47,43,71,64,23
83,48,28,103,72,22
83,65,44,104,68,13
98,44,43,99,66,20
88,51,34,105,63,16
87,46,41,92,70,27
83,52,41,94,79,27
98,56,33,121,85,19
79,56,28,107,83,19
79,39,27,91,72,16
77,49,42,84,75,18
82,50,40,92,70,21
92,42,27,107,78,18
83,50,37,96,72,17
71,44,33,82,61,20
84,43,43,84,68,20
68,49,35,82,75,24
67,51,35,83,67,25
81,46,41,86,67,24
74,39,28,85,78,20
75,46,36,85,73,20
71,46,36,81,71,25
80,54,39,95,68,20
87,48,53,82,69,29
78,46,49,75,54,15
98,61,35,124,70,17
89,60,42,107,71,21
87,44,28,103,69,9
80,53,49,84,63,18
92,64,37,119,72,19
87,46,51,82,63,21
76,54,27,103,82,14
70,58,42,86,53,18
90,57,50,97,64,30
75,47,37,85,77,20
87,43,32,98,74,17
82,53,55,80,64,17
61,54,38,77,68,24
76,43,44,75,65,28
77,53,42,88,61,15
79,50,27,102,92,15
77,45,33,89,62,19
101,46,41,106,61,16
78,48,22,104,80,17
96,50,40,106,67,18
73,45,33,85,70,19
79,40,24,95,85,17
76,45,41,80,63,15
83,57,33,107,82,19
73,44,34,83,66,25
88,61,47,102,70,16
75,44,38,81,82,21
85,44,51,78,54,21
84,49,53,80,59,20
